116566 1809.63  381.29 21.329  3.726 17.603  84   0 0.205 8334  15 0.048
116567 2008.96  378.63 21.970  3.855 18.115  76   0 0.386 8170   8 0.044
116568 1745.81  380.03 99.999  9.999 18.162   0   0 9.999 8326  12 0.049
116569 2053.95  378.94 99.999  9.999 18.316   0   0 9.999 7342  12 0.056
116570 1823.99  380.91 99.999  9.999 17.720   0   0 9.999 8353  14 0.062
116571 2035.30  385.48 99.999  9.999 17.991   0   0 9.999 7833  11 0.039
116572 1684.35  385.88 19.452  1.715 17.738  84   0 0.049 8318  18 0.032
116574 1688.30  386.50 21.893  3.771 18.122  84   0 0.333 8323  16 0.046
116575 1727.34  386.79 20.635  2.317 18.318  84   1 0.127 8320   9 0.056
116576 2001.80  388.43 21.906  4.120 17.786  75   0 0.416 8202   9 0.037
116577 1906.60  389.12 21.645  3.841 17.803  84   0 0.279 8318  19 0.032
116578 1930.99  395.18 99.999  9.999 18.309   0   0 9.999 8313  11 0.049
116579 2122.52  396.25 99.999  9.999 17.641   0   0 9.999 3009   8 0.032
116580 1855.03  397.92 22.233  4.192 18.041  76   0 0.472 8324  10 0.040
116581 1987.08  397.29 19.980  1.791 18.189  84   1 0.064 8244  15 0.046
116583 1906.34  400.26 21.805  3.887 17.918  82   0 0.320 8318  10 0.036
116585 2051.31  402.49 20.060  2.028 18.032  66   0 0.090 7443  14 0.044
116586 2080.95  401.19 22.754  4.398 18.355  36   0 0.726 6163   8 0.056
116588 1708.15  403.50 20.845  2.480 18.365  85   0 0.169 8313  15 0.053
116589 1872.41  403.98 21.453  3.479 17.974  84   0 0.270 8320  22 0.041
116590 2015.49  403.91 99.999  9.999 17.924   0   0 9.999 8108  14 0.043
116591 1749.31  405.59 22.115  3.722 18.393  78   0 0.460 8313  16 0.054
116592 2062.52  407.60 99.999  9.999 18.191   0   0 9.999 7058  13 0.047
116593 2094.14  408.04 19.842  1.845 17.997  36   0 0.067 5324  14 0.042
116594 1847.34  409.12 99.999  9.999 18.125   0   0 9.999 8323  10 0.042
116595 1902.61  408.45 99.999  9.999 18.131   0   0 9.999 8320  11 0.043
116597 1897.50  409.90 20.193  1.897 18.296  84   0 0.089 8326   7 0.052
116598 2018.61  412.04 21.439  3.560 17.879  76   0 0.667 8087   2 0.129
116599 1932.31  415.64 21.376  3.483 17.893  83   0 0.198 8326  15 0.040
116600 1786.49  413.83 19.910  1.820 18.090  84   0 0.056 8313  15 0.041
116602 2031.08  416.15 99.999  9.999 17.848   0   0 9.999 7901   8 0.042
116603 1772.91  418.04 21.396  3.155 18.242  83   0 0.231 8309  14 0.047
116604 2076.54  420.63 99.999  9.999 17.761   0   0 9.999 6440   7 0.037
116605 2080.88  420.22 19.667  1.829 17.837  42   0 0.089 6169  10 0.040
116606 1990.55  422.60 99.999  9.999 17.884   0   0 9.999 8237  18 0.037
116607 2026.81  422.02 99.999  9.999 18.295   0   0 9.999 7995   1 0.366
116608 2066.70  423.53 99.999  9.999 18.406   0   0 9.999 6866   7 0.060
116609 1854.05  423.99 21.650  3.320 18.329  83   0 0.320 8317  17 0.054
116610 1938.28  427.49 99.999  9.999 17.657   0   0 9.999 8322  11 0.031
116611 1742.25  427.58 99.999  9.999 18.413   0   0 9.999 8332  17 0.078
116612 1849.75  427.43 20.443  2.079 18.364  84   0 0.105 8318  11 0.056
116613 2049.50  433.38 20.013  1.755 18.258  66   0 0.162 7501  10 0.067
116615 1780.78  435.18 99.999  9.999 17.836   0   0 9.999 8329   5 0.035
116616 2104.81  438.35 21.274  3.000 18.274  27   1 0.161 4413  12 0.056
116619 2000.99  442.52 99.999  9.999 18.345   0   0 9.999 8204  12 0.073
116620 1811.38  443.82 22.211  3.744 18.466  82   0 0.378 8325  12 0.061
116621 1859.73  443.58 99.999  9.999 18.420   0   0 9.999 8318  13 0.057
116622 1793.28  445.12 21.847  3.429 18.419  79   0 0.319 8306  14 0.056
116623 1991.88  446.00 99.999  9.999 17.978   0   0 9.999 8254   8 0.067
116624 1678.15  446.71 21.547  3.372 18.176  84   0 0.275 8322  19 0.046
116625 2019.28  446.74 19.294  1.387 17.907  77   0 0.515 8094   2 0.298
116626 1781.62  448.28 99.999  9.999 18.659   0   0 9.999 8336   0 0.229
116627 1753.32  448.92 99.999  9.999 17.721   0   0 9.999 8333  10 0.034
116628 1763.72  449.64 99.999  9.999 18.542   0   0 9.999 8319  17 0.148
116629 1775.99  448.99 21.005  2.555 18.450  85   0 0.200 8327   7 0.083
116630 2028.23  451.09 99.999  9.999 18.218   0   0 9.999 7678   0 0.354
116631 2047.04  452.10 99.999  9.999 18.614   0   0 9.999 7549  12 0.149
116633 2103.63  453.95 99.999  9.999 17.756   0   0 9.999 4609  11 0.035
116634 1934.90  457.52 20.652  2.795 17.858  85   0 0.184 8314  16 0.037
116636 2053.18  458.25 20.028  1.506 18.522  63   0 0.283 7389   4 0.161
116637 1727.37  463.22 21.134  2.924 18.210  84   0 0.218 8322   8 0.055
116638 1830.85  462.23 99.999  9.999 18.312   0   0 9.999 8312  13 0.052
116640 1702.87  466.17 99.999  9.999 17.905   0   0 9.999 8323  14 0.040
116641 2128.38  464.57 99.999  9.999 18.232   0   0 9.999 2713   9 0.053
116642 1942.87  466.06 21.233  3.124 18.109  82   1 0.197 8310  13 0.043
116643 1869.60  468.50 99.999  9.999 17.803   0   0 9.999 8325   7 0.040
116644 2112.03  467.43 20.217  1.841 18.376  17   1 0.090 3758   8 0.079
116645 1847.05  469.25 20.817  2.759 18.058  84   0 0.152 8316  14 0.042
116646 1677.05  470.16 21.048  2.856 18.192  82   1 0.165 8323   9 0.047
116647 1885.95  470.48 21.555  3.480 18.075  83   0 0.240 8320  11 0.042
116648 1682.31  469.48 21.360  2.662 18.699  81   0 0.234 8316  12 0.073
116649 2091.23  472.46 99.999  9.999 18.297   0   0 9.999 5551   8 0.052
116652 1728.77  472.90 21.671  3.310 18.361  81   1 0.276 8320  11 0.051
116653 1790.14  475.06 20.153  2.858 17.295  84   0 0.135 8315   0 0.350
116655 1959.48  479.28 99.999  9.999 17.922   0   0 9.999 8330   8 0.052
116656 2124.80  478.50 20.217  1.724 18.493  13   0 0.087 2853   9 0.068
116657 1834.25  480.99 21.552  3.552 18.000  82   0 0.303 8326  12 0.045
116658 1692.87  481.88 99.999  9.999 18.160   0   0 9.999 8341  14 0.064
116660 1822.93  483.97 21.778  3.732 18.046  82   0 0.336 8327  15 0.039
116661 1989.48  483.12 99.999  9.999 18.017   0   0 9.999 8260  19 0.090
116662 1886.95  486.51 21.165  4.102 17.063  84   0 0.242 8350  14 0.027
116663 2092.02  485.86 20.626  2.098 18.528  36   0 0.163 5473   6 0.064
116664 1844.94  490.93 99.999  9.999 17.842   0   0 9.999 8352  12 0.083
116665 2116.03  489.98 99.999  9.999 17.812   0   0 9.999 3436   6 0.036
116667 1755.04  490.70 22.224  4.082 18.142  76   0 0.447 8304  19 0.044
116669 1682.33  494.80 21.583  3.891 17.692  85   0 0.297 8316  19 0.030
116670 1810.67  494.99 19.790  2.058 17.732  84   0 0.065 8325  19 0.034
116671 1970.19  495.41 19.390  1.347 18.042  83   0 0.156 8301   6 0.068
116672 2077.82  495.83 99.999  9.999 18.278   0   0 9.999 6324   6 0.062
116676 2053.61  499.24 19.606  1.208 18.398  65   1 0.202 7338  12 0.100
116677 2076.21  502.44 99.999  9.999 18.084   0   0 9.999 6437   8 0.050
116678 2107.03  500.87 99.999  9.999 18.472   0   0 9.999 4210   8 0.061
116679 1842.50  507.30 19.479  1.797 17.682  84   0 0.045 8338   7 0.032
116680 1700.21  506.47 99.999  9.999 18.036   0   0 9.999 8324  11 0.041
116681 1811.40  509.38 99.999  9.999 18.140   0   0 9.999 8321  15 0.045
116682 1757.50  511.20 21.721  3.919 17.802  78   0 0.297 8328  10 0.034
116684 1749.35  512.81 19.905  2.135 17.770  84   0 0.068 8323  16 0.033
116685 1798.02  512.74 99.999  9.999 18.124   0   0 9.999 8324  12 0.048
116686 1706.20  515.41 19.802  2.063 17.738  84   0 0.074 8325  10 0.032
116687 1682.05  514.35 21.643  2.828 18.815  82   0 0.276 8325  10 0.084
116688 1743.46  516.98 19.729  2.148 17.580  84   1 0.067 8331  10 0.027
116689 1980.52  515.09 19.860  2.054 17.806  84   0 0.148 8285  13 0.059
116690 1764.45  517.34 21.893  3.549 18.344  80   0 0.468 8319   9 0.053
116691 1838.02  519.97 22.014  3.471 18.543  78   0 0.285 8317  11 0.064
116692 1856.33  522.16 99.999  9.999 18.223   0   0 9.999 8319  11 0.048
116693 1861.58  522.22 19.996  1.838 18.159  84   0 0.076 8329  11 0.044
116694 1693.89  523.53 20.564  2.379 18.185  85   0 0.130 8319  11 0.045
116695 1928.18  525.26 21.573  3.350 18.223  83   0 0.320 8320  17 0.051
116696 1948.92  526.74 99.999  9.999 18.269   0   0 9.999 8309  14 0.059
116698 2129.96  529.50 99.999  9.999 17.971   0   0 9.999 2644   5 0.052
116700 1791.67  533.76 21.406  3.614 17.791  83   0 0.256 8332   6 0.035
116702 1883.56  534.03 21.392  2.489 18.903  82   1 0.231 8314  19 0.102
116703 2099.81  535.49 22.180  4.046 18.134  27   0 0.380 4887  10 0.052
116704 2065.29  536.90 99.999  9.999 17.931   0   0 9.999 6944  11 0.044
116705 1750.14  537.72 99.999  9.999 18.217   0   0 9.999 8323   9 0.047
116706 1903.09  538.77 20.379  2.560 17.819  84   0 0.114 8323  13 0.036
116709 1980.92  543.40 99.999  9.999 18.673   0   0 9.999 8269  12 0.094
116711 1793.76  544.14 21.726  3.646 18.080  79   0 0.337 8317  12 0.041
116712 1924.70  545.04 99.999  9.999 17.773   0   0 9.999 8339   6 0.055
116713 1995.41  545.32 19.371  1.614 17.758  83   0 0.076 8237   9 0.042
116714 2090.37  545.65 19.590  1.780 17.810  36   0 0.072 5615  13 0.050
116717 1869.62  548.32 21.052  3.029 18.022  84   0 0.207 8328   7 0.043
116718 2023.93  548.09 20.627  2.644 17.983  77   0 0.204 8020  12 0.054
116719 1688.04  548.00 99.999  9.999 18.343   0   0 9.999 8318  14 0.055
116720 1821.70  548.23 20.340  1.967 18.373  84   0 0.102 8316  12 0.054
116721 1969.60  550.90 21.419  3.434 17.985  83   0 0.337 8292  15 0.042
116722 1934.76  550.97 21.500  2.937 18.563  79   0 0.394 8325   8 0.082
116723 2010.12  553.27 20.567  2.672 17.896  82   0 0.259 8172   9 0.052
116725 1683.22  555.83 21.197  2.333 18.863  84   0 0.229 8320  21 0.119
116726 1681.85  554.45 99.999  9.999 18.022   0   0 9.999 8321  26 0.058
116727 2099.52  554.13 21.454  2.913 18.541  30   0 0.389 4957   8 0.070
116728 1940.62  554.92 21.136  2.846 18.290  82   0 0.223 8315  14 0.057
116729 2004.37  555.56 20.179  1.925 18.254  83   0 0.203 8208   5 0.071
116730 1686.66  556.46 99.999  9.999 17.798   0   0 9.999 8324  20 0.040
116731 1786.94  556.48 99.999  9.999 18.366   0   0 9.999 8314  11 0.052
116732 1880.57  556.64 99.999  9.999 17.397   0   0 9.999 8343  16 0.041
116733 1821.31  558.36 21.940  3.864 18.077  81   0 0.423 8318  15 0.043
116734 2095.11  558.99 19.681  1.877 17.803  34   0 0.047 5271  12 0.040
116735 1975.68  561.00 99.999  9.999 18.258   0   0 9.999 8284  20 0.059
116736 1962.64  561.46 99.999  9.999 17.927   0   0 9.999 8299  23 0.042
116737 1870.69  268.51 18.528  1.231 17.297  70   0 0.055 6509   7 0.051
116739 1755.49  340.70 20.394  2.063 18.331  84   1 0.113 8317  17 0.058
116740 1695.98  516.31 99.999  9.999 18.261   0   0 9.999 8324  12 0.056
116741 2074.95  247.25 99.999  9.999 18.799   0   0 9.999 4568   2 0.092
116742 2035.58  252.81 99.999  9.999 19.640   0   0 9.999 5439   7 0.195
116743 1680.13  269.86 99.999  9.999 17.257   0   0 9.999 6531  17 0.177
116744 1969.80  320.06 99.999  9.999 18.876   0   0 9.999 8007  10 0.095
116745 2046.39  542.81 99.999  9.999 18.528   0   0 9.999 7586  10 0.080
116748 1979.30  216.60 99.999  9.999 19.898   0   0 9.999 3724   3 0.225
116749 1784.62  220.71 99.999  9.999 18.895   0   0 9.999 4072   7 0.099
116750 2083.63  229.13 99.999  9.999 18.755   0   0 9.999 3654   7 0.076
116751 2114.88  229.16 99.999  9.999 18.992   0   0 9.999 2422   6 0.102
116752 1677.39  230.29 99.999  9.999 19.220   0   0 9.999 4671   8 0.127
116754 1847.67  237.46 99.999  9.999 18.592   0   0 9.999 5108   8 0.066
116755 1783.59  248.03 99.999  9.999 18.822   0   0 9.999 5582  12 0.081
116756 1931.25  253.82 99.999  9.999 18.696   0   0 9.999 5862   6 0.082
116757 1883.87  266.46 21.481  2.266 19.215  64   0 0.370 6363  14 0.151
116759 1950.32  304.41 99.999  9.999 19.615   0   0 9.999 7603  14 0.185
116760 1834.85  308.85 21.672  2.699 18.974  82   0 0.296 7761  14 0.091
116761 1995.22  318.43 21.343  2.568 18.775  81   1 0.264 7903  12 0.077
116762 2081.41  375.13 99.999  9.999 18.065   0   0 9.999 6160  19 0.076
116763 2013.01  378.32 99.999  9.999 19.438   0   0 9.999 8091   9 0.149
116764 2053.92  383.44 99.999  9.999 19.172   0   0 9.999 7331  12 0.114
116766 1934.19  413.34 21.376  3.390 17.986  83   0 0.198 8318  19 0.042
116767 1782.65  413.59 99.999  9.999 19.767   0   0 9.999 8279   4 0.188
116768 1935.49  429.86 21.047  2.541 18.506  82   1 0.176 8314  18 0.064
116769 2053.13  433.16 19.980  1.458 18.522  65   0 0.124 7391  11 0.091
116770 1933.79  454.90 99.999  9.999 18.857   0   0 9.999 8309  15 0.089
116771 2049.38  462.07 19.775  0.503 19.273  65   0 0.274 7416   0 0.426
116772 1701.46  463.32 20.605  2.154 18.451  84   0 0.113 8318  16 0.063
116773 1675.69  467.89 99.999  9.999 19.449   0   0 9.999 8298  14 0.143
116774 2118.96  489.66 99.999  9.999 18.773   0   0 9.999 3169   7 0.087
116775 1844.02  503.63 20.885  2.290 18.594  86   0 0.187 8320  13 0.073
116776 1705.53  511.42 99.999  9.999 19.443   0   0 9.999 8291  10 0.145
116777 1764.65  520.40 99.999  9.999 19.122   0   0 9.999 8318   9 0.107
116778 1926.50  522.62 99.999  9.999 18.503   0   0 9.999 8324  13 0.064
116779 1984.78  545.87 21.104  1.472 19.632  73   0 0.417 8168   4 0.220
116780 2012.06  559.43 99.999  9.999 18.599   0   0 9.999 8138  13 0.081
116911 1817.96  200.38 99.999  9.999 18.676   0   0 9.999 2592   3 0.068
116913 1700.19  204.92 99.999  9.999 18.609   0   0 9.999 2894   5 0.110
116914 1728.48  201.11 99.999  9.999 18.583   0   0 9.999 2595   6 0.068
116915 1702.90  201.32 99.999  9.999 19.311   0   0 9.999 2683   3 0.156
116916 1716.13  201.32 99.999  9.999 19.324   0   0 9.999 2690   3 0.127
116917 1751.35  204.08 20.829  2.017 18.812  24   0 0.286 2811   7 0.076
116918 1863.72  203.19 99.999  9.999 19.145   0   0 9.999 2753   1 0.118
116919 1962.66  203.19 99.999  9.999 18.803   0   0 9.999 2734   6 0.080
116920 1999.71  202.23 99.999  9.999 19.353   0   0 9.999 2608   6 0.126
116922 1880.75  204.61 99.999  9.999 18.945   0   0 9.999 2894   6 0.088
116923 1888.25  205.00 99.999  9.999 19.162   0   0 9.999 2884   8 0.109
116926 1708.67  205.97 99.999  9.999 18.778   0   0 9.999 2982   2 0.093
116927 1921.54  205.96 99.999  9.999 18.519   0   0 9.999 2981   5 0.058
116928 1929.02  205.55 99.999  9.999 18.940   0   0 9.999 2977   3 0.088
116929 1946.29  208.76 99.999  9.999 18.970   0   0 9.999 3179   2 0.092
116930 1761.09  207.65 21.265  2.185 19.080  28   0 0.237 3124   2 0.097
116931 1867.18  208.08 99.999  9.999 18.588   0   0 9.999 3122   6 0.067
116932 2036.88  208.29 99.999  9.999 18.727   0   0 9.999 2949   5 0.076
116933 2117.31  207.60 99.999  9.999 18.940   0   0 9.999 1866   2 0.249
116934 1711.30  209.96 21.101  2.236 18.865  28   0 0.234 3271   2 0.106
116935 2066.23  211.37 21.685  2.389 19.296  19   0 0.300 2922   5 0.139
116936 2081.11  210.40 99.999  9.999 19.271   0   0 9.999 2761   5 0.117
116938 1783.89  212.83 99.999  9.999 19.143   0   0 9.999 3480   4 0.185
116939 1913.79  211.58 22.086  2.881 19.205  27   0 0.514 3413   3 0.115
116940 1754.23  214.02 99.999  9.999 18.579   0   0 9.999 3587   4 0.065
116941 1927.71  216.25 99.999  9.999 18.445   0   0 9.999 3751   4 0.059
116942 2052.49  213.64 21.250  2.201 19.050  24   0 0.217 3253   5 0.095
116943 2027.77  214.11 99.999  9.999 19.037   0   0 9.999 3389   1 0.253
116944 1672.92  216.50 99.999  9.999 18.577   0   0 9.999 3803   8 0.077
116945 1690.86  217.14 21.981  3.149 18.832  32   0 0.342 3799   5 0.088
116946 1697.29  216.64 21.990  2.671 19.319  31   0 0.413 3683   2 0.271
116947 1700.53  222.15 21.950  2.476 19.473  38   0 0.489 4124   6 0.160
116948 1933.39  218.18 99.999  9.999 19.110   0   0 9.999 3862   6 0.112
116950 1714.08  221.37 21.832  3.271 18.561  37   0 0.448 4136   9 0.066
116951 1778.91  223.37 99.999  9.999 19.238   0   0 9.999 4288   6 0.127
116952 2029.38  220.66 21.835  3.004 18.831  30   0 0.650 3849   1 0.118
116953 1727.59  222.69 21.046  2.496 18.550  38   0 0.197 4215   7 0.068
116955 1902.52  222.51 99.999  9.999 19.181   0   0 9.999 4210   7 0.150
116957 1677.02  225.45 99.999  9.999 19.224   0   0 9.999 4409   5 0.132
116958 1849.58  224.75 99.999  9.999 18.666   0   0 9.999 4343  15 0.086
116959 1925.93  226.34 99.999  9.999 18.876   0   0 9.999 4473   8 0.089
116961 1889.51  227.65 21.753  3.173 18.580  38   0 0.359 4537   9 0.071
116962 1798.48  226.22 99.999  9.999 19.465   0   0 9.999 4394   7 0.158
116963 1760.97  228.74 21.919  2.732 19.187  38   1 0.322 4602   7 0.105
116965 2021.69  230.37 21.683  3.018 18.665  36   0 0.927 4485   0 0.287
116966 1744.53  232.07 99.999  9.999 19.732   0   0 9.999 4759   7 0.177
116967 1869.99  231.16 20.959  1.850 19.109  44   0 0.182 4797   6 0.112
116968 2061.74  230.00 99.999  9.999 19.249   0   0 9.999 4151   6 0.118
116970 1996.81  233.40 99.999  9.999 19.055   0   0 9.999 4794   6 0.098
116971 2008.76  234.99 21.827  3.102 18.725  43   0 0.417 4820   9 0.072
116974 1755.44  236.72 99.999  9.999 19.411   0   0 9.999 5037  10 0.145
116975 1761.70  237.70 99.999  9.999 18.751   0   0 9.999 5117   5 0.094
116976 1810.48  238.69 99.999  9.999 18.668   0   0 9.999 5153  12 0.068
116977 2129.18  239.50 99.999  9.999 19.138   0   0 9.999 2081   3 0.107
116979 1707.65  240.74 99.999  9.999 18.774   0   0 9.999 5262  11 0.089
116980 1916.18  241.26 99.999  9.999 19.240   0   0 9.999 5252  10 0.119
116981 1940.63  240.62 99.999  9.999 19.252   0   0 9.999 5239   6 0.122
116982 2050.94  242.09 21.976  3.180 18.796  36   0 0.440 4875  12 0.080
116983 1859.71  242.79 99.999  9.999 18.822   0   0 9.999 5363   4 0.080
116984 1953.17  242.69 21.024  2.013 19.011  50   0 0.205 5337   6 0.094
116985 2082.09  242.84 99.999  9.999 18.801   0   0 9.999 4175   7 0.080
116986 2097.53  243.57 99.999  9.999 18.742   0   0 9.999 3631   4 0.081
116987 1842.29  246.65 21.997  3.490 18.507  49   0 0.428 5536  11 0.061
116989 1933.54  248.28 21.928  3.093 18.835  51   0 0.249 5582   8 0.082
116990 2118.67  248.01 99.999  9.999 19.375   0   0 9.999 2492   5 0.132
116991 1712.65  249.49 20.731  1.842 18.888  54   0 0.178 5648  13 0.131
116992 2006.92  251.92 21.533  3.012 18.521  52   1 0.268 5625  11 0.061
116995 1805.91  251.46 99.999  9.999 18.937   0   0 9.999 5755   7 0.086
116996 1765.65  252.72 99.999  9.999 19.195   0   0 9.999 5811   5 0.114
116997 1776.88  251.53 99.999  9.999 19.113   0   0 9.999 5764   6 0.109
116999 1721.10  253.64 99.999  9.999 18.891   0   0 9.999 5818  17 0.152
117001 2123.39  255.13 99.999  9.999 19.111   0   0 9.999 2405   6 0.115
117002 1714.74  254.96 99.999  9.999 19.065   0   0 9.999 5842  11 0.224
117003 1724.12  255.50 21.080  1.795 19.286  56   0 0.295 5798   8 0.231
117004 2058.53  257.61 20.817  1.759 19.059  41   1 0.309 5298   7 0.148
117005 1808.85  257.34 99.999  9.999 19.178   0   0 9.999 6012  13 0.106
117006 1831.64  258.76 99.999  9.999 18.813   0   0 9.999 6069  12 0.083
117007 1725.23  262.37 99.999  9.999 18.792   0   0 9.999 6135   5 0.227
117008 1799.73  260.26 99.999  9.999 18.939   0   0 9.999 6108   4 0.090
117009 1822.33  260.90 99.999  9.999 19.275   0   0 9.999 6139  15 0.132
117010 2129.34  261.89 99.999  9.999 18.675   0   0 9.999 2309   4 0.073
117011 1835.33  260.95 99.999  9.999 19.075   0   0 9.999 6139  15 0.101
117012 1947.17  261.95 99.999  9.999 18.860   0   0 9.999 6185   7 0.087
117014 1959.76  264.02 20.576  1.558 19.018  65   0 0.315 6250  10 0.141
117015 2048.86  264.05 99.999  9.999 19.440   0   0 9.999 5643  11 0.187
117016 2062.56  267.05 99.999  9.999 17.793   0   0 9.999 5493  12 0.183
117017 2099.86  265.36 99.999  9.999 18.817   0   0 9.999 3916   7 0.130
117018 1824.58  266.60 20.841  2.075 18.766  66   0 0.154 6388  13 0.081
117019 2069.32  266.91 99.999  9.999 18.370   0   0 9.999 5295  15 0.181
117021 1723.20  265.31 99.999  9.999 17.961   0   0 9.999 6311  17 0.147
117022 2057.89  266.97 99.999  9.999 18.799   0   0 9.999 5532   7 0.256
117025 1705.69  266.08 99.999  9.999 18.916   0   0 9.999 6317  11 0.187
117026 1917.48  267.36 21.310  2.200 19.110  68   0 0.245 6418  16 0.101
117027 1990.59  268.69 99.999  9.999 18.878   0   0 9.999 6404  11 0.105
117028 2103.56  267.53 99.999  9.999 19.062   0   0 9.999 3765  10 0.130
117029 1853.82  270.09 99.999  9.999 18.992   0   0 9.999 6516  11 0.097
117030 1868.66  271.81 99.999  9.999 18.927   0   0 9.999 6591   6 0.178
117031 1924.91  271.05 99.999  9.999 19.336   0   0 9.999 6557   5 0.129
117032 2014.27  271.25 99.999  9.999 18.851   0   0 9.999 6203   0 0.348
117033 2073.79  273.23 99.999  9.999 19.122   0   0 9.999 5258   8 0.243
117034 2050.94  272.94 20.463  1.699 18.764  52   0 0.338 5883  19 0.147
117035 1744.63  273.52 99.999  9.999 19.251   0   0 9.999 6659   7 0.120
117036 1781.68  273.25 21.676  2.417 19.259  71   0 0.329 6612  10 0.118
117038 1774.76  273.00 99.999  9.999 19.414   0   0 9.999 6606  12 0.155
117039 1942.90  275.19 99.999  9.999 18.537   0   0 9.999 6749   7 0.072
117040 1846.40  275.70 20.459  1.617 18.842  73   0 0.111 6679  10 0.184
117041 2059.03  276.03 99.999  9.999 17.324   0   0 9.999 5822  16 0.174
117042 1676.81  278.02 99.999  9.999 18.266   0   0 9.999 6783  13 0.179
117043 1872.23  277.52 99.999  9.999 18.966   0   0 9.999 6788   4 0.214
117044 1973.07  273.59 99.999  9.999 17.688   0   0 9.999 6649   5 0.201
117045 1979.21  276.47 20.638  1.426 19.212  71   0 0.267 6400   4 0.291
117046 2072.26  277.07 20.466  1.429 19.037  38   0 0.291 5434   7 0.240
117048 1879.53  278.73 99.999  9.999 19.095   0   0 9.999 6725   4 0.260
117049 2007.60  279.35 99.999  9.999 18.713   0   0 9.999 6698  12 0.081
117050 2067.63  279.21 99.999  9.999 18.573   0   0 9.999 5603   7 0.197
117051 2109.09  282.24 22.285  3.776 18.509  18   0 0.563 3552  12 0.066
117052 2112.28  278.84 99.999  9.999 19.115   0   0 9.999 3262  10 0.168
117054 1740.53  279.53 99.999  9.999 19.047   0   0 9.999 6880  15 0.115
117055 1967.19  280.26 99.999  9.999 18.651   0   0 9.999 6874  14 0.124
117056 2028.10  281.42 21.137  2.524 18.613  67   0 0.511 6620   1 0.151
117058 1694.92  281.34 99.999  9.999 18.496   0   0 9.999 6959  13 0.084
117059 1898.02  281.62 99.999  9.999 18.973   0   0 9.999 6947  12 0.100
117061 1811.91  282.77 99.999  9.999 19.057   0   0 9.999 6975   7 0.095
117062 1851.12  284.31 21.471  2.437 19.034  73   0 0.242 7052   9 0.098
117063 1879.00  286.10 21.425  2.612 18.814  71   0 0.312 7117  12 0.086
117064 1679.26  288.18 99.999  9.999 18.929   0   0 9.999 7113  11 0.170
117065 1798.09  287.91 99.999  9.999 19.119   0   0 9.999 7156  12 0.111
117066 2079.46  289.57 99.999  9.999 19.182   0   0 9.999 5460   7 0.130
117068 2127.79  290.26 99.999  9.999 19.217   0   0 9.999 2535   5 0.113
117069 1807.29  292.31 22.051  3.122 18.928  76   0 0.385 7269  10 0.087
117070 1830.15  291.77 99.999  9.999 18.757   0   0 9.999 7269  10 0.077
117072 1779.28  292.06 99.999  9.999 19.275   0   0 9.999 7257   7 0.113
117073 1922.68  293.60 99.999  9.999 19.155   0   0 9.999 7355  11 0.117
117075 1707.68  297.33 99.999  9.999 18.756   0   0 9.999 7459  11 0.076
117076 1935.71  295.36 99.999  9.999 19.185   0   0 9.999 7365  10 0.117
117078 1806.08  299.01 99.999  9.999 18.451   0   0 9.999 7502  16 0.062
117079 2110.38  297.28 99.999  9.999 19.166   0   0 9.999 3672   9 0.109
117082 1842.70  297.88 99.999  9.999 19.358   0   0 9.999 7474  16 0.151
117083 2065.71  297.85 99.999  9.999 19.511   0   0 9.999 6199   8 0.169
117084 1873.21  300.25 99.999  9.999 18.583   0   0 9.999 7519  17 0.068
117086 1895.86  300.18 99.999  9.999 18.983   0   0 9.999 7557   8 0.102
117087 2122.89  300.19 21.008  2.220 18.787  15   0 0.285 2831   7 0.075
117088 1764.46  302.26 99.999  9.999 18.792   0   0 9.999 7592   6 0.079
117089 1890.67  301.31 21.482  2.372 19.109  81   0 0.262 7349   0 0.287
117091 1917.10  303.24 99.999  9.999 19.457   0   0 9.999 7628  14 0.144
117092 1935.70  302.86 99.999  9.999 18.992   0   0 9.999 7605  13 0.102
117093 2041.99  303.39 99.999  9.999 18.567   0   0 9.999 7031  10 0.070
117094 2093.48  305.11 99.999  9.999 18.600   0   0 9.999 5007   2 0.143
117095 1819.42  304.98 99.999  9.999 18.661   0   0 9.999 7677  13 0.067
117096 1875.71  303.87 99.999  9.999 18.593   0   0 9.999 7620  18 0.103
117098 2013.32  306.00 99.999  9.999 19.257   0   0 9.999 7491  12 0.117
117099 1683.99  309.12 21.386  2.382 19.004  80   0 0.282 7791  12 0.108
117101 1803.94  313.95 20.942  2.298 18.644  83   0 0.154 7894   9 0.071
117103 1688.78  313.89 99.999  9.999 18.807   0   0 9.999 7873  12 0.152
117104 2118.39  315.53 20.529  2.044 18.485  16   0 0.122 3163   7 0.064
117106 1925.47  314.78 99.999  9.999 18.544   0   0 9.999 7927  14 0.062
117107 2070.18  314.76 99.999  9.999 19.188   0   0 9.999 6348  13 0.115
117108 2113.09  314.86 99.999  9.999 18.496   0   0 9.999 3598   5 0.074
117109 1693.86  315.06 99.999  9.999 19.035   0   0 9.999 7759   5 0.226
117110 1824.34  314.05 99.999  9.999 19.626   0   0 9.999 7853  11 0.173
117111 1778.75  316.22 99.999  9.999 19.358   0   0 9.999 7935  18 0.124
117113 2061.58  317.52 99.999  9.999 18.850   0   0 9.999 6801   5 0.093
117115 1719.58  320.27 99.999  9.999 19.064   0   0 9.999 8028  13 0.096
