 66464 1489.12  307.83 99.999  9.999 19.523   0   0 9.999  253   1 0.092
 66468 1593.16  310.56 99.999  9.999 19.661   0   0 9.999  255   0 0.133
 66469 1644.82  311.33 99.999  9.999 19.528   0   0 9.999  254   0 0.071
 66474 1735.24  314.06 99.999  9.999 19.614   0   0 9.999  227   0 0.284
 66478 1381.91  315.09 21.701  2.160 19.541  11   0 0.368  254   0 0.103
 66479 1551.28  314.74 99.999  9.999 19.665   0   0 9.999  254   0 0.091
 66481 1665.06  315.96 99.999  9.999 19.624   0   0 9.999  255   0 0.085
 66482 1393.82  320.15 21.027  1.907 19.120  14   0 0.153  254   1 0.056
 66483 1505.88  317.46 22.198  2.375 19.822  13   0 0.357  251   1 0.112
 66484 1621.97  318.55 21.354  2.184 19.170  14   0 0.230  254   0 0.057
 66489 1809.19  317.98 21.490  2.015 19.474  12   1 0.213  253   0 0.075
 66492 1792.16  319.78 21.294  2.009 19.285  14   0 0.178  251   0 0.058
 66493 1640.58  321.70 21.620  1.943 19.676  14   0 0.222  253   1 0.093
 66498 1437.97  323.40 21.937  2.644 19.292  14   0 0.277  252   1 0.062
 66499 1540.19  322.20 21.900  1.885 20.015  10   0 0.163  252   0 0.116
 66500 1666.69  321.93 21.726  2.200 19.526  14   0 0.272  253   0 0.074
 66501 1822.02  322.43 99.999  9.999 19.729   0   0 9.999  253   1 0.094
 66502 1826.98  322.90 99.999  9.999 19.665   0   0 9.999  254   0 0.089
 66510 1654.39  325.71 21.834  2.404 19.431  12   0 0.285  251   1 0.069
 66511 1719.11  324.42 99.999  9.999 19.551   0   0 9.999  251   2 0.148
 66513 1477.80  327.26 21.918  2.562 19.357  13   0 0.315  255   0 0.064
 66514 1573.23  327.64 21.079  2.168 18.911  14   0 0.172  255   0 0.062
 66516 1554.59  327.79 21.519  2.628 18.890  13   0 0.196  255   0 0.046
 66517 1821.91  327.73 99.999  9.999 19.534   0   0 9.999  251   2 0.076
 66521 1404.16  330.45 21.361  0.926 20.435  14   0 0.198  254   0 0.175
 66522 1486.69  329.95 21.488  2.057 19.431  13   0 0.184  254   1 0.085
 66525 1383.16  330.07 99.999  9.999 19.706   0   0 9.999  253   0 0.104
 66526 1568.76  331.38 21.753  2.348 19.405  14   0 0.286  254   0 0.074
 66527 1729.96  332.68 99.999  9.999 19.094   0   0 9.999  253   0 0.176
 66528 1735.68  331.03 99.999  9.999 19.289   0   0 9.999  243   0 0.276
 66534 1411.98  332.28 20.940  1.988 18.952  14   0 0.131  253   1 0.046
 66535 1607.43  332.02 21.660  2.581 19.078  13   0 0.223  252   3 0.053
 66536 1745.18  330.48 99.999  9.999 19.412   0   0 9.999  238   0 0.277
 66537 1430.57  331.65 99.999  9.999 19.649   0   0 9.999  254   1 0.083
 66538 1522.64  332.87 21.369  2.437 18.932  14   0 0.147  254   0 0.051
 66548 1561.72  335.18 21.616  2.579 19.037  14   0 0.220  253   1 0.049
 66549 1578.15  333.73 99.999  9.999 19.431   0   0 9.999  255   0 0.094
 66550 1654.52  334.44 21.821  2.417 19.405  14   0 0.314  254   0 0.080
 66551 1478.31  334.84 21.943  2.143 19.800  12   0 0.240  254   0 0.107
 66557 1486.61  337.87 21.431  2.428 19.003  12   0 0.305  253   1 0.050
 66558 1735.90  337.52 21.637  2.384 19.253  14   0 0.375  252   0 0.164
 66560 1817.79  342.82 99.999  9.999 19.302   0   0 9.999  253   1 0.081
 66566 1391.54  340.74 21.625  1.919 19.707  14   0 0.231  254   0 0.088
 66570 1548.49  340.70 99.999  9.999 19.470   0   0 9.999  254   0 0.074
 66571 1573.53  341.92 21.943  2.308 19.636  14   0 0.349  254   0 0.081
 66572 1685.57  342.92 20.877  1.903 18.974  14   0 0.118  254   0 0.048
 66575 1744.31  344.29 99.999  9.999 20.118   0   0 9.999  253   0 0.172
 66577 1423.89  346.52 99.999  9.999 19.321   0   0 9.999  253   1 0.076
 66578 1793.63  345.88 99.999  9.999 19.270   0   0 9.999  252   0 0.062
 66580 1707.69  348.02 20.930  1.909 19.021  14   0 0.232  253   1 0.050
 66584 1435.28  347.38 99.999  9.999 19.514   0   0 9.999  252   1 0.099
 66585 1798.17  348.80 21.698  1.997 19.701  13   0 0.310  250   0 0.093
 66591 1771.29  352.91 21.323  2.697 18.625  13   1 0.121  254   0 0.109
 66592 1804.61  350.70 99.999  9.999 19.706   0   0 9.999  253   0 0.112
 66597 1570.92  354.24 21.995  2.795 19.200  13   0 0.257  254   0 0.060
 66599 1708.61  353.63 99.999  9.999 19.640   0   0 9.999  253   1 0.091
 66600 1821.86  354.63 21.420  2.274 19.146  14   0 0.192  252   2 0.052
 66605 1666.74  356.82 99.999  9.999 19.646   0   0 9.999  254   0 0.094
 66608 1484.17  359.18 21.280  2.209 19.071  13   0 0.288  252   3 0.051
 66609 1768.03  358.88 21.662  2.373 19.289  13   0 0.247  253   1 0.066
 66618 1387.13  359.94 22.092  2.600 19.491  13   0 0.363  253   0 0.072
 66621 1380.17  363.47 21.512  2.311 19.200  14   0 0.227  256   0 0.076
 66623 1556.97  364.30 21.856  2.324 19.532  14   0 0.386  251   1 0.118
 66624 1759.92  365.85 99.999  9.999 19.252   0   0 9.999  255   0 0.077
 66627 1440.89  364.94 99.999  9.999 19.631   0   0 9.999  254   0 0.100
 66628 1691.11  365.61 21.730  2.730 19.000  14   0 0.212  255   1 0.046
 66629 1708.32  365.82 21.015  1.995 19.020  12   2 0.086  253   1 0.050
 66633 1551.80  365.78 99.999  9.999 19.798   0   0 9.999  247   0 0.180
 66634 1590.45  367.36 21.206  2.471 18.735  12   0 0.324  253   1 0.063
 66635 1673.01  367.03 99.999  9.999 19.453   0   0 9.999  256   0 0.090
 66641 1723.87  372.07 21.855  1.668 20.187  11   1 0.206  253   0 0.134
 66644 1434.28  369.16 21.762  2.149 19.614  10   0 0.311  255   0 0.088
 66645 1559.98  371.20 21.443  2.137 19.306  14   0 0.238  252   0 0.186
 66646 1661.75  371.95 21.599  2.374 19.225  12   1 0.220  254   0 0.175
 66647 1682.17  372.12 21.610  2.209 19.401  14   0 0.290  254   0 0.077
 66649 1642.33  372.56 99.999  9.999 19.563   0   0 9.999  241   0 0.258
 66650 1656.47  372.34 21.768  1.958 19.810  14   0 0.465  231   0 0.341
 66658 1406.68  374.43 21.436  2.287 19.149  14   0 0.272  256   0 0.076
 66659 1769.43  375.65 21.675  2.720 18.955  13   0 0.322  255   0 0.048
 66663 1458.86  375.38 99.999  9.999 19.707   0   0 9.999  254   1 0.090
 66664 1700.49  376.47 20.947  1.977 18.970  13   1 0.073  256   0 0.051
 66668 1416.69  377.53 21.013  1.962 19.050  14   0 0.268  256   0 0.056
 66669 1429.89  376.79 21.136  2.174 18.962  14   0 0.173  256   0 0.050
 66670 1483.93  376.31 99.999  9.999 19.326   0   0 9.999  256   0 0.070
 66671 1654.08  378.29 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66672 1737.03  377.60 99.999  9.999 18.200   0   0 9.999  253   3 0.041
 66673 1827.99  375.84 99.999  9.999 19.612   0   0 9.999  253   1 0.078
 66675 1565.44  378.20 21.531  2.519 19.012  14   0 0.249  255   0 0.084
 66676 1662.09  378.31 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66679 1573.89  378.52 21.538  2.340 19.198  14   0 0.185  254   0 0.061
 66680 1659.62  382.02 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66688 1580.61  380.45 21.683  2.350 19.333  14   0 0.314  255   1 0.076
 66689 1698.79  380.57 22.040  2.378 19.662  12   1 0.291  255   1 0.091
 66690 1423.29  382.20 21.276  2.098 19.178  14   0 0.208  254   0 0.063
 66691 1720.15  380.92 99.999  9.999 19.638   0   0 9.999  252   0 0.083
 66692 1834.62  382.29 99.999  9.999 19.719   0   0 9.999  256   0 0.104
 66694 1739.35  380.95 99.999  9.999 18.560   0   0 9.999  254   1 0.074
 66701 1397.87  386.32 21.272  1.560 19.712  14   0 0.120  256   0 0.104
 66707 1409.42  387.62 21.746  2.077 19.670  13   1 0.219  255   0 0.093
 66715 1382.04  388.67 21.495  1.782 19.714  13   0 0.238  255   1 0.109
 66721 1645.38  391.92 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66722 1700.01  392.07 99.999  9.999 19.808   0   0 9.999  253   0 0.095
 66723 1725.28  393.13 21.831  2.572 19.259  12   0 0.322  255   0 0.061
 66726 1608.34  393.94 21.877  2.660 19.217  13   0 0.379  255   0 0.073
 66730 1803.43  395.18 21.793  2.156 19.636  14   0 0.310  254   0 0.094
 66732 1444.87  395.70 21.472  1.760 19.712  13   0 0.141  254   0 0.222
 66733 1519.27  395.31 21.421  1.994 19.427  12   1 0.185  254   0 0.072
 66734 1618.71  395.78 99.999  9.999 19.522   0   0 9.999  251   1 0.098
 66735 1567.46  396.40 21.578  2.038 19.541  13   0 0.175  253   0 0.083
 66736 1652.50  396.34 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66737 1704.20  397.12 21.692  2.323 19.369  11   0 0.236  255   0 0.073
 66739 1506.73  397.65 21.451  1.916 19.535  13   0 0.220  250   4 0.074
 66740 1662.75  398.88 99.999  9.999 19.016   0   0 9.999  256   0 0.143
 66743 1434.59  398.19 21.514  2.091 19.423  13   1 0.124  255   1 0.076
 66744 1647.22  397.25 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66745 1658.86  395.47 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 66746 1668.60  398.99 99.999  9.999 19.154   0   0 9.999  256   0 0.118
 66750 1595.76  399.29 99.999  9.999 19.301   0   0 9.999  255   0 0.062
 66751 1602.66  399.96 21.831  2.477 19.354  14   0 0.397  255   0 0.072
 66753 1568.75  400.75 99.999  9.999 19.705   0   0 9.999  255   1 0.094
 66756 1431.88  405.45 99.999  9.999 19.416   0   0 9.999  252   2 0.073
 66757 1510.87  401.69 21.739  2.052 19.687  13   0 0.313  255   0 0.092
 66758 1622.82  404.45 21.161  1.771 19.389  14   0 0.154  254   0 0.103
 66759 1837.69  402.04 21.627  2.246 19.381  10   1 0.191  254   1 0.076
 66761 1665.22  403.05 21.821  2.373 19.449  12   0 0.251  255   0 0.156
 66764 1450.00  405.05 21.728  2.599 19.130  14   0 0.317  254   1 0.052
 66765 1476.62  404.31 21.911  2.299 19.612  12   0 0.300  254   0 0.082
 66766 1730.99  404.84 21.886  2.613 19.274  12   0 0.316  252   2 0.069
 66768 1392.10  405.62 20.967  1.678 19.289  14   0 0.189  255   0 0.061
 66769 1747.33  406.68 21.405  2.377 19.029  14   0 0.246  251   3 0.057
 66773 1611.15  407.71 21.405  2.310 19.094  14   0 0.297  253   1 0.071
 66777 1422.70  407.79 21.518  2.332 19.186  14   0 0.274  254   0 0.064
 66778 1722.70  408.21 21.141  1.585 19.557  14   0 0.152  255   0 0.082
 66782 1480.83  410.52 21.531  2.502 19.029  14   0 0.226  254   1 0.047
 66783 1567.75  410.47 21.821  2.287 19.534  14   0 0.207  253   1 0.082
 66784 1727.00  408.89 99.999  9.999 19.688   0   0 9.999  255   1 0.111
 66785 1824.10  410.16 99.999  9.999 19.185   0   0 9.999  256   0 0.060
 66789 1381.38  411.43 21.348  1.987 19.361  13   0 0.178  253   1 0.079
 66790 1428.77  411.05 21.589  1.916 19.673  13   0 0.402  255   0 0.082
 66791 1598.42  412.31 21.078  1.986 19.092  13   1 0.197  255   0 0.050
 66793 1709.77  413.54 21.260  2.137 19.122  14   0 0.290  255   1 0.084
 66796 1644.64  413.85 21.266  2.184 19.082  13   1 0.132  255   0 0.067
 66798 1452.84  415.22 21.364  2.165 19.199  14   0 0.126  254   0 0.063
 66799 1705.37  414.06 99.999  9.999 19.388   0   0 9.999  233   0 0.379
 66800 1783.07  414.96 99.999  9.999 19.020   0   0 9.999  252   1 0.160
 66804 1717.33  415.94 21.861  2.400 19.460  14   0 0.279  252   3 0.076
 66810 1760.99  419.18 21.572  1.521 20.051  12   0 0.597  251   1 0.188
 66812 1410.87  419.95 21.262  2.192 19.070  13   0 0.150  255   0 0.050
 66813 1455.33  419.12 21.656  1.964 19.692  14   0 0.210  255   0 0.087
 66814 1698.05  420.04 99.999  9.999 19.237   0   0 9.999  256   0 0.070
 66815 1804.02  420.40 21.093  2.238 18.856  13   0 0.171  254   1 0.065
 66820 1787.79  423.59 99.999  9.999 19.301   0   0 9.999  233   0 0.255
 66822 1474.89  422.00 21.543  2.534 19.009  14   0 0.333  254   0 0.052
 66823 1729.79  422.22 21.280  2.003 19.276  13   0 0.217  255   0 0.065
 66824 1784.31  420.02 99.999  9.999 19.165   0   0 9.999  239   0 0.294
 66828 1464.13  423.41 20.953  1.902 19.051  14   0 0.139  254   0 0.043
 66829 1793.20  421.97 99.999  9.999 19.555   0   0 9.999  246   1 0.177
 66833 1506.79  424.49 21.331  2.382 18.948  14   0 0.315  254   0 0.054
 66835 1424.63  424.09 21.530  2.116 19.414  12   0 0.342  253   2 0.069
 66836 1666.77  424.37 21.553  2.085 19.468  13   0 0.192  253   0 0.078
 66837 1701.23  424.35 99.999  9.999 19.110   0   0 9.999  254   0 0.062
 66845 1446.86  428.65 21.411  2.049 19.363  14   0 0.277  254   1 0.066
 66846 1580.49  427.43 21.786  2.276 19.509  10   0 0.151  256   0 0.076
 66849 1687.14  428.42 99.999  9.999 19.557   0   0 9.999  254   2 0.106
 66851 1512.71  429.33 21.625  2.017 19.608  14   0 0.252  255   0 0.089
 66856 1525.03  430.35 22.036  2.388 19.648  12   0 0.320  252   1 0.088
 66857 1646.20  430.52 99.999  9.999 19.679   0   0 9.999  253   1 0.095
 66858 1771.00  431.23 99.999  9.999 19.031   0   0 9.999  250   1 0.227
 66861 1389.02  431.76 21.216  1.921 19.295  13   1 0.150  255   0 0.060
 66862 1490.66  431.86 21.467  2.327 19.140  13   0 0.210  255   0 0.059
 66866 1674.35  432.30 99.999  9.999 19.586   0   0 9.999  256   0 0.090
 66868 1448.30  435.60 21.802  2.728 19.074  13   0 0.201  255   1 0.053
 66870 1646.03  435.71 99.999  9.999 19.585   0   0 9.999  255   0 0.088
 66871 1740.58  436.09 21.631  2.263 19.367  12   0 0.254  252   1 0.082
 66872 1808.43  435.75 21.555  2.321 19.234  14   0 0.349  255   1 0.066
 66875 1399.42  437.36 21.110  2.119 18.992  14   0 0.202  254   0 0.044
 66877 1677.60  438.32 21.777  2.752 19.026  13   0 0.224  255   1 0.053
 66880 1489.16  439.49 21.919  2.534 19.386  13   0 0.309  254   1 0.061
 66881 1603.49  439.37 21.905  2.247 19.658  12   0 0.359  255   1 0.093
 66882 1634.48  438.93 21.548  2.037 19.512  13   1 0.128  255   0 0.075
 66883 1820.43  437.61 99.999  9.999 19.649   0   0 9.999  254   0 0.080
 66887 1433.19  440.27 21.321  2.145 19.176  14   0 0.218  254   2 0.056
 66890 1715.44  440.98 21.694  2.260 19.434  13   0 0.163  255   1 0.076
 66897 1429.31  444.72 99.999  9.999 19.519   0   0 9.999  254   2 0.089
 66898 1835.32  443.72 99.999  9.999 20.134   0   0 9.999  255   0 0.175
 66906 1505.45  445.19 21.739  2.116 19.623  14   0 0.335  254   0 0.078
 66907 1540.58  445.84 21.648  2.004 19.644  13   0 0.195  252   1 0.085
 66908 1600.36  445.05 22.126  2.431 19.695  10   1 0.163  253   2 0.094
 66917 1464.73  449.51 21.415  2.423 18.992  14   0 0.252  254   1 0.043
 66918 1810.70  449.45 21.821  2.534 19.287  13   0 0.297  253   2 0.067
 66920 1616.97  451.33 21.411  2.415 18.997  14   0 0.172  255   1 0.050
 66922 1519.53  451.17 99.999  9.999 19.751   0   0 9.999  254   0 0.109
 66923 1559.94  451.37 21.749  2.171 19.578  12   1 0.077  255   1 0.085
 66926 1385.44  453.06 21.530  2.211 19.318  14   0 0.226  254   0 0.067
 66928 1671.22  453.97 21.804  2.169 19.634  13   0 0.203  253   1 0.082
 66931 1615.82  456.43 21.690  2.789 18.901  14   0 0.293  255   1 0.044
 66932 1700.28  455.29 99.999  9.999 19.469   0   0 9.999  254   0 0.072
 66936 1567.12  456.42 21.619  2.022 19.598  14   0 0.247  254   0 0.081
 66938 1706.27  458.23 99.999  9.999 19.274   0   0 9.999  255   1 0.065
 66941 1432.09  457.79 21.882  2.133 19.749  12   0 0.243  253   0 0.092
 66942 1579.84  458.98 21.401  2.286 19.115  13   0 0.205  255   0 0.050
 66945 1450.40  460.44 20.283  1.224 19.059  14   0 0.111  256   0 0.052
 66946 1520.63  460.79 21.363  2.409 18.954  13   0 0.248  255   1 0.084
 66947 1761.26  459.55 22.124  2.547 19.576  10   0 0.402  253   0 0.086
 66948 1533.80  462.32 21.309  1.708 19.601  14   0 0.232  254   0 0.117
 66949 1541.88  459.46 21.882  2.306 19.576  13   0 0.211  256   0 0.089
 66952 1646.61  462.41 21.786  2.299 19.487  13   1 0.253  254   0 0.080
 66953 1676.49  465.93 99.999  9.999 19.379   0   0 9.999  254   1 0.066
 66954 1673.98  462.08 99.999  9.999 19.661   0   0 9.999  251   2 0.079
 66955 1713.96  461.78 21.430  1.297 20.133  14   0 0.275  252   1 0.137
 66957 1795.93  463.90 21.474  2.618 18.856  14   0 0.288  253   2 0.047
 66961 1527.80  464.79 99.999  9.999 19.077   0   0 9.999  253   0 0.167
 66965 1664.72  465.27 99.999  9.999 19.760   0   0 9.999  256   0 0.099
 66967 1658.56  465.88 99.999  9.999 19.670   0   0 9.999  253   1 0.088
 66971 1589.24  468.33 99.999  9.999 19.552   0   0 9.999  254   2 0.081
 68912 1701.05  401.44 99.999  9.999 20.407   0   0 9.999  245   0 0.278
 68913 1692.70  406.95 99.999  9.999 19.836   0   0 9.999  256   0 0.195
 68918 1803.12  245.80 99.999  9.999 20.009   0   0 9.999  243   0 0.263
 68925 1802.49  192.18 20.607  1.482 19.126  11   0 0.109  193   1 0.089
 68929 1707.70  276.72 20.871  1.320 19.551  14   0 0.137  248   1 0.079
 68930 1664.04  331.30 99.999  9.999 20.208   0   0 9.999  251   1 0.160
 68931 1730.20  361.45 99.999  9.999 19.668   0   0 9.999  252   1 0.106
 68932 1460.55  404.40 99.999  9.999 20.032   0   0 9.999  254   0 0.119
 68963 1612.43  174.21 99.999  9.999 20.129   0   0 9.999  162   0 0.196
 68968 1580.97  261.35 21.637  1.531 20.106  12   0 0.255  239   1 0.218
 68969 1533.39  328.14 21.824  1.806 20.018  12   0 0.365  253   0 0.123
 68970 1586.68  378.09 21.362  1.653 19.710  14   0 0.157  256   0 0.100
 68972 1542.06  409.49 99.999  9.999 20.675   0   0 9.999  251   0 0.189
 69001 1543.26  166.82 21.215  1.216 19.999   7   0 0.218  153   0 0.133
 69004 1528.00  179.49 99.999  9.999 19.668   0   0 9.999  171   1 0.099
 69005 1458.22  185.85 21.426  1.153 20.273  10   0 0.393  186   1 0.166
 69007 1501.62  189.19 99.999  9.999 20.036   0   0 9.999  192   0 0.149
 69012 1623.86  208.79 21.574  2.360 19.214   9   2 0.088  221   1 0.060
 69014 1447.50  208.00 99.999  9.999 20.616   0   0 9.999  217   0 0.213
 69015 1562.30  213.61 99.999  9.999 20.149   0   0 9.999  222   0 0.177
 69016 1759.92  221.68 99.999  9.999 20.359   0   0 9.999  227   0 0.220
 69017 1626.30  226.36 20.864  1.373 19.492  12   0 0.135  234   0 0.083
 69018 1588.20  229.08 99.999  9.999 20.702   0   0 9.999  231   0 0.221
 69021 1559.60  231.37 99.999  9.999 20.417   0   0 9.999  225   0 0.312
 69027 1419.50  253.65 99.999  9.999 20.505   0   0 9.999  243   1 0.170
 69030 1642.06  263.07 99.999  9.999 20.738   0   0 9.999  245   1 0.274
 69031 1526.25  274.69 99.999  9.999 20.285   0   0 9.999  249   0 0.161
 69033 1618.05  270.73 99.999  9.999 20.861   0   0 9.999  239   0 0.237
 69034 1637.50  277.54 99.999  9.999 20.457   0   0 9.999  247   0 0.177
 69036 1401.98  282.37 99.999  9.999 20.744   0   0 9.999  247   0 0.199
 69038 1611.58  290.28 99.999  9.999 19.836   0   0 9.999  251   0 0.107
 69039 1663.43  289.59 21.001  1.384 19.617  13   0 0.253  249   1 0.075
 69043 1708.84  300.72 21.720  1.396 20.323  14   0 0.313  247   2 0.155
 69044 1540.14  303.78 99.999  9.999 19.603   0   0 9.999  252   0 0.110
 69045 1452.29  304.82 99.999  9.999 20.406   0   0 9.999  250   1 0.167
 69048 1396.26  318.03 21.027  1.268 19.759  14   0 0.153  254   0 0.099
 69049 1626.09  320.25 99.999  9.999 20.142   0   0 9.999  254   0 0.144
 69050 1787.70  320.73 99.999  9.999 20.795   0   0 9.999  241   1 0.239
 69051 1638.98  319.55 21.620  1.669 19.951  14   0 0.222  253   0 0.118
 69053 1662.85  323.36 99.999  9.999 20.445   0   0 9.999  251   1 0.164
 69055 1522.92  335.91 99.999  9.999 20.418   0   0 9.999  252   0 0.169
 69056 1659.94  335.89 99.999  9.999 21.161   0   0 9.999  244   0 0.382
 69057 1690.12  342.63 99.999  9.999 19.867   0   0 9.999  251   2 0.109
 69058 1427.00  345.52 20.997  1.372 19.625  13   1 0.134  252   1 0.095
 69060 1705.03  346.19 99.999  9.999 20.043   0   0 9.999  254   1 0.130
 69063 1489.11  359.33 99.999  9.999 20.820   0   0 9.999  248   0 0.249
 69066 1705.91  367.25 99.999  9.999 19.846   0   0 9.999  256   0 0.113
 69070 1564.64  382.77 99.999  9.999 20.084   0   0 9.999  249   0 0.244
 69076 1799.91  393.16 99.999  9.999 20.280   0   0 9.999  251   0 0.157
 69079 1434.24  403.28 20.876  1.560 19.316  14   0 0.142  256   0 0.077
 69082 1389.94  408.53 99.999  9.999 19.913   0   0 9.999  254   1 0.108
 69083 1723.12  410.85 21.141  1.001 20.140  14   0 0.152  256   0 0.139
 69084 1828.29  408.92 99.999  9.999 20.763   0   0 9.999  250   1 0.233
 69087 1515.18  432.62 99.999  9.999 21.127   0   0 9.999  243   0 0.296
 69089 1818.65  441.69 99.999  9.999 20.933   0   0 9.999  249   1 0.248
 69093 1522.06  457.54 99.999  9.999 20.260   0   0 9.999  252   0 0.185
 69094 1532.27  459.82 21.309  1.616 19.693  14   0 0.232  255   0 0.139
 69096 1696.01  468.33 99.999  9.999 19.959   0   0 9.999  253   1 0.103
 69286 1462.46  148.55 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69287 1475.01  147.04 21.789  9.999 99.999   6   0 0.426    0   0 9.999
 69288 1577.22  148.72 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69295 1759.71  147.02 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69296 1805.30  147.32 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69301 1544.40  148.42 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69302 1555.38  150.37 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69303 1595.90  149.78 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69304 1618.77  150.75 21.720  9.999 99.999   6   0 0.373    0   0 9.999
 69305 1695.09  150.58 21.947  9.999 99.999   5   0 0.278    0   0 9.999
 69306 1721.25  149.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69310 1776.84  150.95 99.999  9.999 99.999   2   0 9.999    0   0 9.999
 69313 1380.63  152.42 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69314 1389.42  151.83 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69315 1410.28  149.37 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69316 1459.14  152.24 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69317 1590.15  151.52 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69320 1610.44  154.96 21.567  9.999 99.999   7   0 0.250    0   0 9.999
 69321 1628.04  151.32 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69322 1732.35  153.51 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69327 1527.28  153.82 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69328 1561.48  153.58 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69329 1644.58  153.81 22.080  9.999 99.999   7   0 0.224    0   0 9.999
 69333 1660.10  153.62 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69334 1816.99  153.84 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69335 1835.05  155.67 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69339 1511.90  156.35 21.636  9.999 99.999   7   0 0.246    0   0 9.999
 69340 1722.52  155.63 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69344 1762.36  155.47 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69345 1821.37  159.11 99.999  9.999 19.816   0   0 9.999  123   0 0.526
 69349 1445.10  159.41 21.931  2.595 19.337   6   1 0.153  127   0 0.268
 69350 1556.73  158.46 21.693  1.751 19.943   6   0 0.433  125   0 0.424
 69351 1693.19  163.94 99.999  9.999 20.842   0   0 9.999  121   0 0.431
 69352 1746.05  160.24 99.999  9.999 20.056   0   0 9.999  129   0 0.497
 69357 1472.65  160.37 99.999  9.999 19.979   0   0 9.999  128   0 0.408
 69358 1536.34  159.38 99.999  9.999 20.179   0   0 9.999  125   0 0.541
 69359 1595.71  158.23 99.999  9.999 19.072   0   0 9.999  126   0 0.248
 69360 1603.19  160.95 99.999  9.999 19.803   0   0 9.999  133   0 0.355
 69371 1669.93  161.20 21.932  1.769 20.163   7   0 0.364  135   0 0.445
 69372 1675.39  162.75 22.078  2.396 19.681   5   0 0.212  140   0 0.241
 69373 1726.51  162.37 99.999  9.999 20.297   0   0 9.999  135   0 0.427
 69375 1455.61  165.02 99.999  9.999 19.959   0   0 9.999  148   0 0.147
 69376 1706.48  164.03 99.999  9.999 19.704   0   0 9.999  136   0 0.259
 69380 1444.62  165.07 99.999  9.999 20.245   0   0 9.999  146   1 0.186
 69381 1555.74  163.92 99.999  9.999 19.930   0   0 9.999  141   0 0.200
 69382 1662.48  162.29 99.999  9.999 20.328   0   0 9.999  133   0 0.372
 69383 1779.21  164.08 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 69387 1635.84  165.41 99.999  9.999 20.123   0   0 9.999  149   0 0.178
 69388 1667.96  164.60 99.999  9.999 20.349   0   0 9.999  148   1 0.241
 69394 1532.28  165.78 99.999  9.999 20.364   0   0 9.999  148   0 0.239
 69395 1688.10  169.24 99.999  9.999 20.304   0   0 9.999  151   0 0.251
 69396 1832.31  165.84 99.999  9.999 20.324   0   0 9.999  149   0 0.191
 69400 1487.42  170.83 99.999  9.999 20.441   0   0 9.999  155   0 0.283
 69401 1488.78  166.23 99.999  9.999 20.370   0   0 9.999  148   0 0.262
 69402 1520.57  165.31 99.999  9.999 20.259   0   0 9.999  147   0 0.190
 69403 1561.74  167.65 99.999  9.999 20.317   0   0 9.999  131   1 0.318
 69404 1630.36  169.16 99.999  9.999 20.972   0   0 9.999  131   0 0.349
 69405 1740.42  168.12 21.398  1.429 19.969   6   0 0.234  149   1 0.136
 69406 1811.32  169.44 99.999  9.999 20.252   0   0 9.999  149   1 0.236
 69408 1586.85  166.86 99.999  9.999 19.779   0   0 9.999  153   0 0.165
 69409 1723.13  167.50 21.988  1.901 20.087   6   0 0.251  146   0 0.272
 69412 1419.31  168.84 99.999  9.999 20.209   0   0 9.999  154   0 0.171
 69413 1433.30  169.93 21.643  1.571 20.071   6   0 0.271  159   0 0.149
 69414 1473.94  169.07 21.924  1.873 20.051   7   0 0.367  151   2 0.176
 69418 1479.19  169.66 99.999  9.999 20.871   0   0 9.999  142   0 0.343
 69424 1393.34  170.44 99.999  9.999 20.912   0   0 9.999  148   0 0.326
 69425 1527.90  170.46 99.999  9.999 20.660   0   0 9.999  151   0 0.294
 69426 1618.66  170.16 99.999  9.999 20.541   0   0 9.999  153   0 0.220
