 35439  790.52  202.88 99.999  9.999 20.387   0   0 9.999 1353   0 0.471
 35440  802.60  202.69 99.999  9.999 20.089   0   0 9.999 1694   0 0.430
 35441  902.28  203.65 21.404  1.573 19.832  35   0 0.316 2618   2 0.230
 35443  699.54  204.37 99.999  9.999 20.348   0   0 9.999 2582   0 0.347
 35444  780.56  205.37 99.999  9.999 19.646   0   0 9.999 2714   1 0.222
 35445  860.72  205.72 99.999  9.999 19.227   0   0 9.999 2723   0 0.366
 35447  558.14  205.84 99.999  9.999 20.440   0   0 9.999 2553   0 0.367
 35448  767.92  205.40 99.999  9.999 20.153   0   0 9.999 2682   0 0.304
 35449  829.95  206.39 99.999  9.999 19.898   0   0 9.999 2757   0 0.231
 35451  644.96  207.45 99.999  9.999 19.766   0   0 9.999 2794   0 0.231
 35452  721.84  206.12 99.999  9.999 20.241   0   0 9.999 2675   0 0.317
 35456  591.43  210.85 99.999  9.999 19.940   0   0 9.999 2941   2 0.264
 35457  640.03  208.47 99.999  9.999 19.663   0   0 9.999 2852   0 0.268
 35458  847.08  209.25 99.999  9.999 19.720   0   0 9.999 2896   1 0.213
 35459  564.00  208.42 99.999  9.999 19.968   0   0 9.999 2838   0 0.262
 35460  586.36  208.64 99.999  9.999 19.851   0   0 9.999 2834   2 0.270
 35461  702.82  208.92 99.999  9.999 20.055   0   0 9.999 2840   1 0.272
 35462  757.40  208.08 99.999  9.999 20.618   0   0 9.999 2677   0 0.416
 35463  799.27  208.73 99.999  9.999 19.964   0   0 9.999 2798   0 0.283
 35464  775.09  210.00 99.999  9.999 19.847   0   0 9.999 2910   3 0.249
 35465  738.30  212.94 99.999  9.999 19.923   0   0 9.999 3043   2 0.236
 35466  762.57  212.73 99.999  9.999 19.829   0   0 9.999 3044   2 0.228
 35467  786.69  210.88 99.999  9.999 20.337   0   0 9.999 2913   0 0.346
 35472  623.73  213.27 99.999  9.999 19.979   0   0 9.999 3013   3 0.275
 35473  639.24  213.06 99.999  9.999 20.152   0   0 9.999 2982   0 0.373
 35474  708.89  213.35 99.999  9.999 19.997   0   0 9.999 3086   1 0.251
 35478  664.36  214.78 99.999  9.999 20.121   0   0 9.999 3097   0 0.358
 35479  914.91  216.71 99.999  9.999 19.540   0   0 9.999 3269   3 0.185
 35481  634.64  216.54 99.999  9.999 19.815   0   0 9.999 3266   0 0.289
 35482  680.24  216.75 99.999  9.999 20.231   0   0 9.999 3101   1 0.344
 35486  707.18  218.20 99.999  9.999 19.838   0   0 9.999 3307   5 0.227
 35488  575.65  219.94 99.999  9.999 19.931   0   0 9.999 3370   2 0.245
 35489  742.43  219.51 99.999  9.999 19.871   0   0 9.999 3374   3 0.234
 35490  773.15  222.09 99.999  9.999 19.917   0   0 9.999 3461   1 0.237
 35491  777.85  218.08 99.999  9.999 20.349   0   0 9.999 3241   0 0.348
 35492  820.81  218.90 99.999  9.999 20.105   0   0 9.999 3255   1 0.299
 35493  842.85  219.66 99.999  9.999 20.379   0   0 9.999 3247   2 0.366
 35494  893.78  218.04 99.999  9.999 20.290   0   0 9.999 3253   0 0.340
 35497  597.35  218.57 99.999  9.999 20.346   0   0 9.999 3264   1 0.351
 35498  609.50  220.48 99.999  9.999 19.983   0   0 9.999 3401   0 0.288
 35499  630.73  219.50 99.999  9.999 19.860   0   0 9.999 3401   0 0.261
 35500  784.61  219.53 99.999  9.999 20.031   0   0 9.999 3371   2 0.269
 35502  759.14  221.25 99.999  9.999 19.878   0   0 9.999 3469   2 0.233
 35503  811.50  220.72 99.999  9.999 20.197   0   0 9.999 3380   0 0.341
 35504  829.20  220.25 99.999  9.999 20.630   0   0 9.999 3224   0 0.408
 35505  748.10  222.48 99.999  9.999 20.690   0   0 9.999 3317   0 0.431
 35507  669.99  222.60 99.999  9.999 20.318   0   0 9.999 3356   0 0.402
 35509  698.13  223.28 99.999  9.999 19.905   0   0 9.999 3565   3 0.244
 35515  625.41  225.13 99.999  9.999 20.136   0   0 9.999 3577   1 0.305
 35516  706.95  224.83 99.999  9.999 19.832   0   0 9.999 3603   6 0.223
 35517  721.13  224.66 99.999  9.999 19.984   0   0 9.999 3584   2 0.253
 35518  766.64  225.10 99.999  9.999 20.153   0   0 9.999 3584   1 0.283
 35519  794.96  223.93 99.999  9.999 20.539   0   0 9.999 3396   0 0.390
 35520  884.56  224.35 99.999  9.999 20.249   0   0 9.999 3501   1 0.319
 35521  902.74  225.05 99.999  9.999 20.086   0   0 9.999 3515   0 0.290
 35523  558.84  225.36 99.999  9.999 20.159   0   0 9.999 3498   2 0.325
 35524  572.73  223.71 99.999  9.999 20.528   0   0 9.999 3419   1 0.372
 35525  840.00  226.32 99.999  9.999 19.653   0   0 9.999 3632   1 0.279
 35526  877.61  227.84 99.999  9.999 19.825   0   0 9.999 3725   4 0.226
 35527  725.44  227.35 99.999  9.999 19.835   0   0 9.999 3682   4 0.229
 35528  750.85  227.88 99.999  9.999 19.893   0   0 9.999 3720   2 0.233
 35531  611.80  229.15 99.999  9.999 19.818   0   0 9.999 3740   3 0.243
 35532  619.14  229.17 99.999  9.999 19.906   0   0 9.999 3745   1 0.252
 35533  844.27  227.72 99.999  9.999 20.352   0   0 9.999 3618   0 0.370
 35534  870.53  228.27 99.999  9.999 20.263   0   0 9.999 3655   0 0.335
 35538  729.11  230.57 99.999  9.999 19.701   0   0 9.999 3852   3 0.198
 35539  820.72  230.34 99.999  9.999 20.289   0   0 9.999 3725   1 0.326
 35540  828.38  229.43 99.999  9.999 19.905   0   0 9.999 3749   1 0.328
 35541  852.41  229.59 99.999  9.999 19.658   0   0 9.999 3820   3 0.215
 35542  881.33  228.98 99.999  9.999 19.945   0   0 9.999 3754   3 0.257
 35546  583.72  230.66 99.999  9.999 20.605   0   0 9.999 3654   0 0.419
 35547  594.33  230.56 99.999  9.999 19.921   0   0 9.999 3839   1 0.269
 35548  623.90  229.93 99.999  9.999 19.767   0   0 9.999 3818   3 0.221
 35549  858.88  231.43 99.999  9.999 19.845   0   0 9.999 3881   2 0.241
 35550  900.14  231.10 99.999  9.999 20.529   0   0 9.999 3437   0 0.409
 35552  578.12  231.32 99.999  9.999 20.409   0   0 9.999 3757   0 0.354
 35553  698.11  233.58 99.999  9.999 19.517   0   0 9.999 3970   3 0.170
 35554  710.06  234.31 22.470  2.482 19.988  52   0 0.442 3988   1 0.276
 35555  843.60  231.70 99.999  9.999 20.471   0   0 9.999 3659   0 0.416
 35556  863.82  232.60 99.999  9.999 20.365   0   0 9.999 3824   0 0.361
 35558  783.22  233.18 99.999  9.999 20.769   0   0 9.999 3652   0 0.448
 35559  871.01  233.47 99.999  9.999 19.814   0   0 9.999 3943   3 0.235
 35560  912.32  234.45 99.999  9.999 19.969   0   0 9.999 3857   1 0.379
 35563  602.35  235.71 99.999  9.999 19.927   0   0 9.999 4008   5 0.272
 35564  608.66  234.11 99.999  9.999 20.327   0   0 9.999 3858   0 0.350
 35565  621.82  235.32 99.999  9.999 19.996   0   0 9.999 3967   2 0.262
 35566  703.44  234.62 99.999  9.999 20.271   0   0 9.999 3934   1 0.323
 35567  766.40  235.56 99.999  9.999 20.021   0   0 9.999 3991   1 0.258
 35570  557.12  236.71 99.999  9.999 19.911   0   0 9.999 4044   5 0.247
 35573  758.68  237.30 99.999  9.999 20.282   0   0 9.999 3980   0 0.326
 35576  668.36  240.93 99.999  9.999 19.971   0   0 9.999 4076   0 0.308
 35577  742.66  240.23 99.999  9.999 19.751   0   0 9.999 4154   4 0.205
 35578  806.23  238.73 99.999  9.999 20.320   0   0 9.999 4033   0 0.333
 35579  893.62  238.41 99.999  9.999 20.110   0   0 9.999 4069   1 0.289
 35580  553.43  240.22 99.999  9.999 20.307   0   0 9.999 4051   3 0.352
 35581  619.29  241.29 99.999  9.999 19.409   0   0 9.999 4196   4 0.159
 35582  626.39  240.69 99.999  9.999 19.854   0   0 9.999 4170   1 0.232
 35585  572.07  241.83 99.999  9.999 20.096   0   0 9.999 4147   2 0.289
 35586  652.06  241.82 99.999  9.999 20.015   0   0 9.999 4135   0 0.470
 35587  672.53  242.04 99.999  9.999 20.057   0   0 9.999 4149   2 0.303
 35590  630.30  243.62 99.999  9.999 19.608   0   0 9.999 4263   3 0.190
 35591  724.05  242.09 99.999  9.999 20.373   0   0 9.999 4114   0 0.348
 35592  732.63  243.09 99.999  9.999 19.591   0   0 9.999 4245   7 0.175
 35594  711.98  243.56 99.999  9.999 20.014   0   0 9.999 4249   5 0.267
 35597  610.51  244.79 99.999  9.999 19.659   0   0 9.999 4296   5 0.200
 35598  891.70  245.44 99.999  9.999 19.599   0   0 9.999 4337   6 0.194
 35599  703.17  246.25 99.999  9.999 19.720   0   0 9.999 4334   2 0.204
 35600  873.83  245.29 99.999  9.999 20.374   0   0 9.999 4151   2 0.358
 35603  577.51  245.91 99.999  9.999 20.574   0   0 9.999 4079   0 0.422
 35604  755.37  247.98 99.999  9.999 19.558   0   0 9.999 4389   6 0.173
 35606  569.09  248.48 99.999  9.999 19.865   0   0 9.999 4399   2 0.233
 35607  720.09  246.60 99.999  9.999 20.356   0   0 9.999 4244   0 0.342
 35608  552.76  248.38 99.999  9.999 20.037   0   0 9.999 4311   3 0.284
 35609  644.29  247.80 99.999  9.999 20.087   0   0 9.999 4331   2 0.294
 35610  699.51  249.24 99.999  9.999 20.112   0   0 9.999 4354   3 0.301
 35611  724.69  248.29 99.999  9.999 20.304   0   0 9.999 4289   0 0.336
 35612  845.98  248.83 99.999  9.999 20.030   0   0 9.999 4378   2 0.267
 35613  880.76  247.40 99.999  9.999 19.791   0   0 9.999 4361   2 0.243
 35614  799.38  248.51 99.999  9.999 19.847   0   0 9.999 4399   4 0.256
 35615  892.80  249.59 99.999  9.999 19.497   0   0 9.999 4443   3 0.168
 35618  824.40  251.33 99.999  9.999 20.337   0   0 9.999 4329   1 0.329
 35622  817.00  251.47 99.999  9.999 20.504   0   0 9.999 4303   1 0.363
 35623  908.64  251.45 99.999  9.999 19.528   0   0 9.999 4491   1 0.192
 35626  632.54  251.47 99.999  9.999 20.484   0   0 9.999 4302   0 0.394
 35627  659.57  254.33 99.999  9.999 18.866   0   0 9.999 4542   3 0.222
 35628  754.71  252.09 99.999  9.999 20.364   0   0 9.999 4387   0 0.341
 35629  772.65  254.20 99.999  9.999 19.993   0   0 9.999 4444   2 0.289
 35631  553.51  256.76 99.999  9.999 19.647   0   0 9.999 4587   5 0.207
 35632  556.29  253.99 99.999  9.999 19.917   0   0 9.999 4507   3 0.251
 35633  712.07  253.45 99.999  9.999 19.790   0   0 9.999 4520   4 0.217
 35635  666.77  254.90 99.999  9.999 19.654   0   0 9.999 4429   2 0.340
 35636  673.63  254.70 99.999  9.999 19.789   0   0 9.999 4526   5 0.251
 35637  686.27  254.86 99.999  9.999 20.080   0   0 9.999 4466   3 0.298
 35638  776.81  256.21 99.999  9.999 19.749   0   0 9.999 4511   2 0.319
 35639  866.74  256.74 99.999  9.999 19.704   0   0 9.999 4597   3 0.195
 35640  880.51  255.72 99.999  9.999 19.676   0   0 9.999 4579   3 0.190
 35641  652.71  256.17 99.999  9.999 19.907   0   0 9.999 4304   0 0.446
 35644  585.24  257.37 99.999  9.999 19.961   0   0 9.999 4552   3 0.269
 35645  708.33  257.08 99.999  9.999 20.104   0   0 9.999 4536   2 0.279
 35646  820.59  258.66 99.999  9.999 20.069   0   0 9.999 4577   3 0.269
 35650  570.67  260.57 99.999  9.999 19.779   0   0 9.999 4672   3 0.227
 35651  712.78  259.49 99.999  9.999 19.833   0   0 9.999 4650   2 0.237
 35652  784.81  262.89 99.999  9.999 19.899   0   0 9.999 4711   4 0.244
 35653  783.72  258.71 99.999  9.999 20.048   0   0 9.999 4584   2 0.292
 35654  838.23  259.33 99.999  9.999 20.132   0   0 9.999 4583   1 0.287
 35655  876.04  258.94 99.999  9.999 19.982   0   0 9.999 4627   1 0.254
 35657  668.35  259.46 99.999  9.999 19.875   0   0 9.999 4589   1 0.355
 35658  680.84  260.00 99.999  9.999 20.297   0   0 9.999 4599   1 0.346
 35659  751.45  262.47 99.999  9.999 19.676   0   0 9.999 4729   4 0.198
 35660  688.24  261.13 99.999  9.999 20.215   0   0 9.999 4585   2 0.317
 35661  743.03  261.13 99.999  9.999 19.780   0   0 9.999 4698   7 0.217
 35662  759.61  261.04 99.999  9.999 19.734   0   0 9.999 4661   4 0.207
 35663  769.18  261.15 99.999  9.999 19.836   0   0 9.999 4471   0 0.338
 35667  581.46  261.34 99.999  9.999 20.149   0   0 9.999 4648   2 0.331
 35668  598.43  260.71 99.999  9.999 19.923   0   0 9.999 4678   1 0.266
 35670  610.10  263.25 99.999  9.999 19.691   0   0 9.999 4737   5 0.202
 35671  640.63  262.90 99.999  9.999 19.738   0   0 9.999 4700   2 0.244
 35673  564.56  263.86 99.999  9.999 19.698   0   0 9.999 4744   6 0.208
 35674  676.05  263.51 99.999  9.999 20.182   0   0 9.999 4694   3 0.318
 35675  732.15  263.03 99.999  9.999 20.879   0   0 9.999 4084   1 0.482
 35676  780.97  263.86 99.999  9.999 19.573   0   0 9.999 4733   4 0.254
 35680  614.19  264.76 99.999  9.999 20.025   0   0 9.999 4709   3 0.258
 35681  630.90  266.15 99.999  9.999 19.525   0   0 9.999 4827   4 0.186
 35686  875.66  267.64 99.999  9.999 20.001   0   0 9.999 4790   4 0.250
 35694  796.13  269.12 99.999  9.999 20.291   0   0 9.999 4738   1 0.316
 35695  840.85  268.85 99.999  9.999 20.041   0   0 9.999 4803   2 0.276
 35697  640.40  268.92 99.999  9.999 20.028   0   0 9.999 4752   0 0.300
 35698  762.98  270.09 99.999  9.999 19.941   0   0 9.999 4843   4 0.256
 35699  778.33  270.25 99.999  9.999 19.963   0   0 9.999 4821   2 0.277
 35700  605.09  270.57 99.999  9.999 19.623   0   0 9.999 4888   5 0.191
 35701  617.54  271.32 99.999  9.999 19.730   0   0 9.999 4855   5 0.211
 35702  631.66  272.76 99.999  9.999 20.042   0   0 9.999 4866   1 0.280
 35703  698.25  270.94 99.999  9.999 20.031   0   0 9.999 4843   1 0.259
 35704  711.79  271.36 99.999  9.999 20.005   0   0 9.999 4853   1 0.279
 35708  670.16  272.50 99.999  9.999 20.109   0   0 9.999 4745   0 0.330
 35709  854.63  271.39 99.999  9.999 20.223   0   0 9.999 4808   1 0.303
 35711  569.63  275.11 99.999  9.999 19.791   0   0 9.999 4917   6 0.233
 35712  588.48  276.37 99.999  9.999 18.124   0   0 9.999 5015   8 0.132
 35713  597.75  272.72 99.999  9.999 19.845   0   0 9.999 4913   2 0.253
 35714  610.92  274.22 99.999  9.999 19.637   0   0 9.999 4937   6 0.184
 35715  624.95  272.78 99.999  9.999 19.882   0   0 9.999 4861   4 0.270
 35716  901.73  272.24 99.999  9.999 20.330   0   0 9.999 4741   0 0.349
 35717  657.40  275.45 99.999  9.999 19.708   0   0 9.999 4935   0 0.347
 35718  666.06  274.05 99.999  9.999 20.142   0   0 9.999 4782   3 0.313
 35719  716.99  274.68 99.999  9.999 19.453   0   0 9.999 4947   6 0.214
 35720  829.22  280.29 99.999  9.999 19.311   0   0 9.999 4932   3 0.241
 35726  679.22  278.30 99.999  9.999 19.828   0   0 9.999 4973   1 0.234
 35727  791.59  277.63 99.999  9.999 19.797   0   0 9.999 4978   8 0.222
 35728  888.84  277.28 99.999  9.999 20.323   0   0 9.999 4869   3 0.324
 35730  613.45  278.52 99.999  9.999 19.856   0   0 9.999 4977   6 0.223
 35731  593.80  279.52 99.999  9.999 19.378   0   0 9.999 5002   3 0.249
 35732  723.91  280.31 99.999  9.999 19.643   0   0 9.999 5038   6 0.197
 35733  841.94  281.88 99.999  9.999 20.329   0   0 9.999 4933   0 0.355
 35734  845.17  279.91 99.999  9.999 20.108   0   0 9.999 4993   1 0.303
 35735  860.85  280.40 99.999  9.999 20.304   0   0 9.999 4909   1 0.319
 35737  603.36  281.77 99.999  9.999 19.366   0   0 9.999 5080   5 0.166
 35738  822.75  284.04 99.999  9.999 20.035   0   0 9.999 4191   0 0.447
 35739  865.39  279.94 99.999  9.999 20.772   0   0 9.999 4670   0 0.425
 35740  897.94  280.67 99.999  9.999 20.256   0   0 9.999 4932   4 0.305
 35741  580.22  280.82 99.999  9.999 20.386   0   0 9.999 4561   1 0.436
 35742  651.70  282.57 99.999  9.999 20.094   0   0 9.999 4993   0 0.447
 35743  688.58  281.71 99.999  9.999 19.811   0   0 9.999 5044   3 0.218
 35744  697.74  283.77 99.999  9.999 19.829   0   0 9.999 5066   7 0.222
 35745  713.78  283.34 99.999  9.999 19.829   0   0 9.999 5072   4 0.223
 35746  738.03  282.15 99.999  9.999 20.057   0   0 9.999 5047   1 0.278
 35747  750.63  282.96 99.999  9.999 19.732   0   0 9.999 5038   3 0.215
 35750  573.61  283.14 99.999  9.999 20.400   0   0 9.999 4849   0 0.410
 35751  681.25  282.93 99.999  9.999 20.497   0   0 9.999 4880   2 0.372
 35752  817.68  284.71 99.999  9.999 20.211   0   0 9.999 4324   1 0.418
 35753  860.89  285.61 99.999  9.999 19.702   0   0 9.999 5114   5 0.200
 35754  896.62  287.25 99.999  9.999 19.737   0   0 9.999 5140   3 0.204
 35757  592.16  286.66 99.999  9.999 19.985   0   0 9.999 5039   2 0.282
 35758  599.47  284.76 99.999  9.999 19.037   0   0 9.999 5123  10 0.131
 35759  735.47  285.58 99.999  9.999 20.301   0   0 9.999 5051   1 0.326
 35760  768.47  286.78 99.999  9.999 19.530   0   0 9.999 5145   5 0.178
 35762  610.78  286.35 99.999  9.999 19.830   0   0 9.999 5093   6 0.221
 35763  619.40  286.32 99.999  9.999 20.156   0   0 9.999 5020   0 0.294
 35764  763.95  286.02 99.999  9.999 19.997   0   0 9.999 5081   4 0.287
 35767  687.31  288.54 99.999  9.999 19.631   0   0 9.999 5155   4 0.182
 35768  789.97  289.45 99.999  9.999 20.551   0   0 9.999 4981   1 0.394
 35770  800.81  290.60 99.999  9.999 19.871   0   0 9.999 5196   1 0.254
 35771  588.08  291.13 99.999  9.999 20.001   0   0 9.999 5126   6 0.271
 35772  782.68  291.01 99.999  9.999 19.888   0   0 9.999 5162   4 0.236
 35776  592.85  291.72 21.223  2.168 19.055  85   0 0.197 5211   5 0.119
 35777  610.23  291.01 99.999  9.999 20.045   0   0 9.999 5136   3 0.261
 35778  718.50  290.62 21.913  2.020 19.892  81   0 0.400 5153   2 0.239
 35779  766.62  293.26 99.999  9.999 19.603   0   0 9.999 5216   3 0.204
 35780  837.97  291.84 99.999  9.999 20.038   0   0 9.999 4791   0 0.371
 35781  895.09  291.45 21.958  1.919 20.039  77   0 0.386 5163   1 0.265
 35782  675.34  293.82 99.999  9.999 19.587   0   0 9.999 5217   2 0.192
 35783  859.01  288.46 99.999  9.999 19.899   0   0 9.999 5147   2 0.237
 35784  900.77  292.66 99.999  9.999 20.226   0   0 9.999 5130   1 0.305
 35785  849.99  293.54 99.999  9.999 19.457   0   0 9.999 5236  10 0.184
 35787  728.03  292.60 99.999  9.999 20.524   0   0 9.999 4962   0 0.381
 35790  570.12  295.49 99.999  9.999 20.220   0   0 9.999 5162   3 0.314
 35791  633.13  296.84 99.999  9.999 20.146   0   0 9.999 5170   2 0.293
 35792  706.32  296.48 99.999  9.999 19.759   0   0 9.999 5242   5 0.210
 35794  585.00  296.90 99.999  9.999 19.599   0   0 9.999 5258  13 0.186
 35795  744.77  296.08 99.999  9.999 19.954   0   0 9.999 5197   2 0.251
 35796  763.94  296.67 99.999  9.999 20.117   0   0 9.999 5167   2 0.328
 35797  838.83  297.27 99.999  9.999 19.759   0   0 9.999 5030   3 0.306
 35799  798.86  298.61 99.999  9.999 20.192   0   0 9.999 5221   3 0.304
 35800  903.03  296.69 99.999  9.999 19.887   0   0 9.999 5231   2 0.232
 35803  832.83  299.38 99.999  9.999 19.551   0   0 9.999 5051   0 0.336
 35804  914.85  298.47 99.999  9.999 19.358   0   0 9.999 5294   9 0.154
 35805  567.31  299.09 99.999  9.999 20.375   0   0 9.999 5129   3 0.361
 35806  806.75  299.65 99.999  9.999 20.132   0   0 9.999 5246   1 0.308
 35808  628.92  302.23 99.999  9.999 19.793   0   0 9.999 5262   2 0.216
 35809  789.37  300.65 99.999  9.999 19.925   0   0 9.999 5222   4 0.253
 35810  820.75  302.58 99.999  9.999 20.326   0   0 9.999 4612   1 0.457
 35811  645.86  302.70 99.999  9.999 20.156   0   0 9.999 5223   2 0.311
 35812  675.64  301.68 99.999  9.999 20.584   0   0 9.999 5048   0 0.421
 35813  701.49  302.27 99.999  9.999 19.920   0   0 9.999 5263   1 0.239
 35814  706.74  302.72 99.999  9.999 20.429   0   0 9.999 5140   0 0.360
 35815  825.14  303.18 99.999  9.999 19.749   0   0 9.999 5080   1 0.334
 35816  830.05  304.02 99.999  9.999 19.887   0   0 9.999 5186   2 0.335
 35817  867.40  302.18 99.999  9.999 20.167   0   0 9.999 5240   2 0.281
 35820  563.73  304.42 99.999  9.999 19.813   0   0 9.999 5301   6 0.233
 35821  588.27  303.01 99.999  9.999 20.306   0   0 9.999 5149   1 0.355
 35822  727.17  303.82 99.999  9.999 19.679   0   0 9.999 5290   1 0.220
 35823  754.98  302.31 99.999  9.999 20.260   0   0 9.999 4973   0 0.344
 35825  664.28  304.30 99.999  9.999 19.976   0   0 9.999 5268   7 0.255
 35826  714.77  306.15 99.999  9.999 19.356   0   0 9.999 5325   3 0.224
 35827  841.31  304.47 99.999  9.999 19.752   0   0 9.999 5318   3 0.236
 35828  859.41  304.63 99.999  9.999 19.962   0   0 9.999 5285   5 0.251
 35835  581.38  307.53 99.999  9.999 19.720   0   0 9.999 5348   9 0.202
 35836  785.65  306.94 99.999  9.999 19.403   0   0 9.999 5335   8 0.166
 35838  685.01  306.79 99.999  9.999 19.977   0   0 9.999 5295   3 0.240
 35839  820.97  306.85 99.999  9.999 19.622   0   0 9.999 5254   5 0.237
 35840  899.70  306.84 99.999  9.999 20.015   0   0 9.999 5304   1 0.265
 35841  907.46  308.07 99.999  9.999 19.625   0   0 9.999 5340  15 0.195
 35842  850.24  309.09 99.999  9.999 19.331   0   0 9.999 5372   7 0.143
 35844  670.73  309.34 99.999  9.999 19.696   0   0 9.999 5350   2 0.220
 35845  691.30  307.91 99.999  9.999 20.573   0   0 9.999 5125   1 0.376
 35846  763.08  310.78 99.999  9.999 19.397   0   0 9.999 5388   7 0.169
 35847  788.91  310.51 99.999  9.999 19.292   0   0 9.999 5374   7 0.155
 35848  866.75  310.26 99.999  9.999 19.851   0   0 9.999 5330   8 0.212
 35852  731.02  308.39 99.999  9.999 20.429   0   0 9.999 5174   0 0.366
 35854  840.19  310.77 99.999  9.999 19.642   0   0 9.999 5377   6 0.202
 35856  562.63  311.30 99.999  9.999 19.787   0   0 9.999 5363   5 0.219
 35857  621.75  311.10 99.999  9.999 19.974   0   0 9.999 5328   5 0.255
 35858  629.30  314.38 99.999  9.999 18.994   0   0 9.999 5420   4 0.173
 35860  663.34  313.03 99.999  9.999 19.821   0   0 9.999 5312   4 0.254
 35861  687.40  311.64 99.999  9.999 20.562   0   0 9.999 5144   1 0.389
 35862  829.25  314.81 99.999  9.999 19.984   0   0 9.999 5373   6 0.276
 35863  904.73  314.63 99.999  9.999 18.905   0   0 9.999 5432   7 0.147
 35867  638.95  314.30 99.999  9.999 20.545   0   0 9.999 4980   1 0.435
 35868  814.61  314.27 99.999  9.999 19.960   0   0 9.999 5368   2 0.256
 35869  827.34  311.87 99.999  9.999 20.156   0   0 9.999 5357   2 0.344
 35870  833.24  314.20 99.999  9.999 19.928   0   0 9.999 5384   4 0.273
 35872  651.42  315.71 99.999  9.999 19.786   0   0 9.999 5311   0 0.371
 35873  669.37  318.91 99.999  9.999 20.125   0   0 9.999 5254   2 0.321
 35874  761.34  317.92 99.999  9.999 19.370   0   0 9.999 5428   4 0.206
 35875  678.40  317.44 99.999  9.999 19.844   0   0 9.999 5387   3 0.231
 35876  829.09  317.05 99.999  9.999 19.900   0   0 9.999 5380   7 0.255
 35882  601.75  319.74 99.999  9.999 19.585   0   0 9.999 5419   2 0.182
 35883  714.60  318.64 99.999  9.999 20.072   0   0 9.999 5371   3 0.269
 35884  722.15  319.39 99.999  9.999 20.109   0   0 9.999 5364   4 0.279
 35885  772.38  319.03 99.999  9.999 19.733   0   0 9.999 5421   6 0.240
 35888  581.07  319.95 99.999  9.999 20.229   0   0 9.999 5345   2 0.297
 35889  636.27  318.38 99.999  9.999 19.696   0   0 9.999 5389   5 0.263
 35890  767.04  319.49 99.999  9.999 19.834   0   0 9.999 5405   4 0.317
 35891  913.09  319.54 99.999  9.999 20.044   0   0 9.999 5400   1 0.276
 35892  759.47  323.83 99.999  9.999 19.886   0   0 9.999 5347   1 0.358
 35893  573.93  321.14 99.999  9.999 20.110   0   0 9.999 5384   5 0.285
 35894  676.26  321.33 99.999  9.999 20.040   0   0 9.999 5392   2 0.281
 35895  746.13  322.36 99.999  9.999 20.332   0   0 9.999 5266   0 0.380
 35897  591.67  322.24 99.999  9.999 20.270   0   0 9.999 5326   2 0.324
 35898  872.11  322.94 99.999  9.999 20.045   0   0 9.999 5381   5 0.249
 35901  607.24  324.77 99.999  9.999 20.009   0   0 9.999 5401   3 0.254
 35902  651.11  322.90 99.999  9.999 19.286   0   0 9.999 5445   2 0.271
 35903  763.90  323.54 20.886  0.880 20.006  80   0 0.511 5293   0 0.392
 35904  798.01  324.42 99.999  9.999 19.890   0   0 9.999 5429   3 0.240
 35905  624.79  323.65 99.999  9.999 20.422   0   0 9.999 5281   1 0.355
 35906  685.61  324.33 99.999  9.999 20.047   0   0 9.999 5378   2 0.258
 35907  819.50  324.71 99.999  9.999 20.494   0   0 9.999 5221   0 0.367
 35910  568.84  324.89 99.999  9.999 20.011   0   0 9.999 5406   7 0.254
 35911  575.58  327.66 99.999  9.999 19.693   0   0 9.999 5452   9 0.197
 35912  722.68  326.46 99.999  9.999 19.919   0   0 9.999 5418   4 0.249
 35913  787.00  325.86 99.999  9.999 20.247   0   0 9.999 5362   1 0.325
 35915  802.77  327.31 99.999  9.999 19.765   0   0 9.999 5440   5 0.214
 35916  874.27  326.84 99.999  9.999 20.246   0   0 9.999 5368   1 0.293
 35917  893.70  326.20 99.999  9.999 19.977   0   0 9.999 5418   5 0.240
 35919  599.54  327.21 99.999  9.999 19.745   0   0 9.999 5401   7 0.276
 35920  709.03  327.71 99.999  9.999 20.217   0   0 9.999 5378   1 0.297
 35921  840.39  328.22 99.999  9.999 19.478   0   0 9.999 5466  11 0.180
 35923  608.16  329.19 99.999  9.999 19.898   0   0 9.999 5436   2 0.234
 35924  702.30  329.61 99.999  9.999 19.946   0   0 9.999 5431   3 0.238
 35925  735.66  327.73 99.999  9.999 20.312   0   0 9.999 5350   1 0.338
 35926  855.22  327.86 99.999  9.999 20.279   0   0 9.999 5323   1 0.320
 35929  633.87  328.91 99.999  9.999 19.636   0   0 9.999 5465   5 0.199
 35930  670.89  329.56 99.999  9.999 19.703   0   0 9.999 5446   1 0.220
 35933  891.10  331.80 99.999  9.999 20.006   0   0 9.999 5434   7 0.243
 35934  559.57  331.94 99.999  9.999 19.899   0   0 9.999 5414   2 0.280
 35935  612.23  333.77 99.999  9.999 19.718   0   0 9.999 5472   7 0.201
 35936  666.22  333.29 99.999  9.999 20.074   0   0 9.999 5336   1 0.309
 35937  721.36  333.09 99.999  9.999 20.156   0   0 9.999 5345   2 0.289
 35938  818.12  332.71 99.999  9.999 19.836   0   0 9.999 5405   8 0.289
 35939  851.61  331.94 21.537  1.896 19.640  85   0 0.294 5475   8 0.181
 35942  566.52  335.03 99.999  9.999 20.062   0   0 9.999 5383   3 0.295
 35943  645.94  333.33 21.744  1.934 19.810  80   0 0.346 5415   5 0.244
