 43171  295.72 4217.90 21.042  1.502 19.539  61   1 0.165  861   0 0.161
 43172  525.45 4217.26 21.323  1.945 19.378  64   0 0.218  870   2 0.135
 43174  415.66 4218.83 99.999  9.999 19.956   0   0 9.999  871   0 0.203
 43175  431.28 4218.22 99.999  9.999 20.223   0   0 9.999  860   1 0.241
 43179  278.10 4219.74 99.999  9.999 19.557   0   0 9.999  873   0 0.240
 43180  545.88 4221.06 99.999  9.999 19.619   0   0 9.999  868   1 0.158
 43182  267.43 4220.74 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43183  330.17 4220.24 99.999  9.999 19.869   0   0 9.999  869   1 0.176
 43184  519.18 4220.76 21.532  2.051 19.481  62   0 0.265  866   1 0.129
 43186  367.94 4221.60 99.999  9.999 19.502   0   0 9.999  866   2 0.138
 43187  445.76 4222.02 99.999  9.999 19.874   0   0 9.999  863   0 0.174
 43190  300.37 4221.79 99.999  9.999 20.048   0   0 9.999  855   0 0.228
 43191  306.21 4222.40 99.999  9.999 19.612   0   0 9.999  850   1 0.285
 43192  358.38 4222.16 99.999  9.999 19.603   0   0 9.999  862   1 0.150
 43194  486.93 4223.57 21.164  1.489 19.674  62   0 0.177  858   1 0.155
 43197  285.28 4224.87 21.029  1.451 19.579  62   0 0.233  861   0 0.149
 43198  317.99 4225.71 21.127  1.745 19.382  62   0 0.222  855   0 0.145
 43199  397.98 4224.99 99.999  9.999 19.471   0   0 9.999  859   0 0.138
 43200  509.06 4224.99 99.999  9.999 19.199   0   0 9.999  859   0 0.099
 43201  546.98 4224.85 20.659  1.293 19.365  64   0 0.137  859   1 0.135
 43205  264.09 4226.79 19.904  9.999 99.999  63   1 0.154    0   0 9.999
 43206  377.15 4225.61 21.706  1.975 19.732  61   0 0.306  856   0 0.184
 43207  392.36 4226.59 20.848  1.256 19.592  62   1 0.156  851   0 0.151
 43210  328.61 4227.21 21.378  1.671 19.708  61   0 0.291  853   1 0.158
 43211  430.18 4228.59 99.999  9.999 20.010   0   0 9.999  845   0 0.214
 43214  405.49 4229.33 20.914  1.534 19.380  62   0 0.127  852   1 0.126
 43216  272.64 4227.96 20.710  1.248 19.462  63   0 0.156  842   1 0.203
 43217  484.67 4229.31 21.288  1.474 19.815  62   0 0.214  850   0 0.181
 43219  453.70 4229.97 21.112  1.755 19.357  61   0 0.185  850   1 0.114
 43223  262.93 4231.07 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43224  500.13 4231.46 99.999  9.999 20.205   0   0 9.999  840   0 0.255
 43225  503.88 4230.82 21.463  1.703 19.760  62   0 0.269  846   1 0.156
 43227  266.30 4230.91 99.999  9.999 20.162   0   0 9.999  754   0 0.463
 43228  284.59 4232.32 20.999  1.501 19.498  62   0 0.172  842   0 0.137
 43229  361.14 4232.67 20.965  1.499 19.466  61   0 0.195  843   1 0.147
 43230  391.41 4231.97 99.999  9.999 20.200   0   0 9.999  823   1 0.264
 43231  415.29 4231.95 99.999  9.999 19.244   0   0 9.999  841   0 0.199
 43233  332.31 4234.35 99.999  9.999 19.498   0   0 9.999  829   1 0.117
 43234  402.07 4232.97 99.999  9.999 18.871   0   0 9.999  839   1 0.086
 43236  294.16 4234.96 19.828  0.879 18.949  62   0 0.063  831   0 0.086
 43237  301.80 4234.58 21.671  1.717 19.954  60   0 0.327  823   2 0.203
 43238  535.01 4235.66 99.999  9.999 19.714   0   0 9.999  823   0 0.206
 43240  326.39 4236.57 99.999  9.999 19.735   0   0 9.999  824   2 0.166
 43241  478.64 4237.42 99.999  9.999 20.145   0   0 9.999  798   2 0.297
 43242  506.84 4236.84 21.240  1.413 19.827  62   0 0.190  816   1 0.167
 43247  364.93 4238.76 99.999  9.999 19.880   0   0 9.999  809   1 0.212
 43248  371.95 4238.43 99.999  9.999 20.247   0   0 9.999  778   0 0.290
 43249  393.12 4238.50 99.999  9.999 20.210   0   0 9.999  799   1 0.278
 43250  522.15 4238.92 99.999  9.999 19.581   0   0 9.999  814   1 0.140
 43251  263.16 4239.45 21.561  1.814 19.747  63   0 0.296  816   0 0.254
 43252  422.25 4240.42 99.999  9.999 19.730   0   0 9.999  806   1 0.179
 43254  334.88 4241.54 21.586  1.988 19.597  62   0 0.286  811   0 0.140
 43255  547.45 4241.98 99.999  9.999 19.659   0   0 9.999  786   0 0.270
 43256  436.67 4241.40 99.999  9.999 19.628   0   0 9.999  808   2 0.142
 43257  517.18 4240.74 99.999  9.999 19.290   0   0 9.999  808   1 0.112
 43258  368.76 4242.58 99.999  9.999 19.754   0   0 9.999  787   1 0.198
 43259  477.54 4242.83 20.985  1.117 19.868  61   0 0.141  794   1 0.197
 43262  399.29 4243.70 99.999  9.999 20.218   0   0 9.999  772   0 0.264
 43265  257.80 4245.06 99.999  9.999 19.052   0   0 9.999  800   0 0.123
 43266  301.16 4244.54 99.999  9.999 20.009   0   0 9.999  791   0 0.225
 43267  391.65 4245.28 20.921  0.417 20.504  60   0 0.151  782   0 0.327
 43268  483.19 4246.38 99.999  9.999 20.401   0   0 9.999  776   0 0.334
 43271  431.41 4245.81 99.999  9.999 20.354   0   0 9.999  779   0 0.279
 43272  443.89 4246.30 99.999  9.999 19.939   0   0 9.999  786   0 0.198
 43276  447.70 4247.68 99.999  9.999 20.145   0   0 9.999  772   1 0.230
 43278  389.47 4250.19 21.547  1.857 19.690  58   0 0.319  768   0 0.150
 43280  351.04 4251.48 99.999  9.999 19.651   0   0 9.999  744   0 0.209
 43281  420.62 4250.90 21.649  1.695 19.954  59   0 0.344  750   1 0.204
 43282  271.11 4252.65 99.999  9.999 19.731   0   0 9.999  725   1 0.210
 43283  403.80 4251.23 21.065  1.141 19.924  61   0 0.165  747   0 0.198
 43284  539.08 4252.55 99.999  9.999 19.483   0   0 9.999  742   1 0.158
 43287  358.75 4250.14 99.999  9.999 18.587   0   0 9.999  768   0 0.155
 43288  511.55 4253.34 20.863  1.196 19.667  56   1 0.128  737   1 0.145
 43289  283.95 4254.67 21.160  1.696 19.464  59   0 0.181  728   1 0.125
 43290  439.84 4254.15 19.752  0.664 19.088  58   0 0.048  730   0 0.088
 43291  469.79 4254.07 99.999  9.999 19.869   0   0 9.999  714   0 0.222
 43293  278.43 4254.85 99.999  9.999 20.116   0   0 9.999  702   0 0.244
 43294  534.05 4254.97 99.999  9.999 19.908   0   0 9.999  704   0 0.232
 43299  321.24 4255.79 99.999  9.999 20.022   0   0 9.999  701   0 0.198
 43300  428.37 4255.28 99.999  9.999 20.048   0   0 9.999  713   0 0.205
 43302  329.14 4256.61 21.278  1.511 19.767  57   0 0.175  700   2 0.159
 43303  547.39 4256.82 99.999  9.999 19.919   0   0 9.999  686   0 0.217
 43305  335.34 4258.10 99.999  9.999 19.634   0   0 9.999  675   0 0.142
 43306  353.01 4258.34 99.999  9.999 19.918   0   0 9.999  666   1 0.202
 43307  479.92 4258.32 21.393  2.081 19.312  55   0 0.337  667   2 0.206
 43308  510.06 4257.08 99.999  9.999 19.783   0   0 9.999  686   0 0.159
 43309  293.89 4258.69 99.999  9.999 20.087   0   0 9.999  673   1 0.217
 43310  346.32 4260.28 21.141  1.803 19.337  56   0 0.232  652   4 0.107
 43311  395.01 4260.01 99.999  9.999 19.794   0   0 9.999  657   1 0.178
 43314  276.97 4262.72 99.999  9.999 19.653   0   0 9.999  635   1 0.148
 43315  473.65 4259.93 99.999  9.999 20.383   0   0 9.999  621   1 0.341
 43319  367.89 4264.06 21.052  1.840 19.212  53   1 0.191  608   0 0.098
 43321  326.79 4263.30 99.999  9.999 19.915   0   0 9.999  623   0 0.187
 43324  398.94 4264.66 99.999  9.999 19.629   0   0 9.999  606   2 0.150
 43325  437.20 4263.21 99.999  9.999 20.238   0   0 9.999  610   1 0.260
 43326  530.18 4264.03 99.999  9.999 19.639   0   0 9.999  604   0 0.213
 43327  311.12 4265.54 99.999  9.999 19.673   0   0 9.999  596   0 0.176
 43328  458.42 4265.73 99.999  9.999 19.621   0   0 9.999  583   0 0.150
 43331  320.49 4267.91 21.389  1.631 19.758  53   0 0.280  557   0 0.170
 43332  481.53 4265.11 99.999  9.999 20.014   0   0 9.999  591   0 0.239
 43333  373.54 4267.92 99.999  9.999 19.861   0   0 9.999  555   1 0.160
 43337  506.70 4267.56 99.999  9.999 19.542   0   0 9.999  568   0 0.158
 43338  438.52 4268.24 99.999  9.999 20.394   0   0 9.999  535   0 0.286
 43339  453.88 4269.83 20.987  1.548 19.439  48   0 0.173  545   2 0.143
 43340  463.99 4269.81 99.999  9.999 19.707   0   0 9.999  542   0 0.215
 43341  485.67 4268.65 21.472  1.545 19.927  51   0 0.280  541   1 0.237
 43342  501.24 4270.24 20.737  1.585 19.151  48   0 0.121  536   1 0.115
 43343  524.25 4271.04 20.673  1.157 19.516  47   1 0.109  503   0 0.247
 43345  271.30 4271.17 99.999  9.999 19.808   0   0 9.999  519   0 0.208
 43346  349.94 4269.84 99.999  9.999 19.553   0   0 9.999  543   1 0.157
 43348  338.66 4270.98 99.999  9.999 19.913   0   0 9.999  527   0 0.189
 43350  327.45 4271.84 99.999  9.999 19.614   0   0 9.999  515   1 0.156
 43351  346.03 4272.62 20.745  1.825 18.920  43   0 0.149  517   0 0.086
 43354  294.92 4272.13 99.999  9.999 20.187   0   0 9.999  485   0 0.359
 43355  413.64 4271.52 99.999  9.999 19.404   0   0 9.999  525   2 0.196
 43356  519.46 4274.65 99.999  9.999 19.432   0   0 9.999  487   0 0.187
 43358  401.34 4274.45 99.999  9.999 19.473   0   0 9.999  484   0 0.216
 43359  423.72 4274.18 99.999  9.999 19.411   0   0 9.999  498   0 0.236
 43360  439.66 4274.05 99.999  9.999 19.821   0   0 9.999  491   0 0.193
 43361  499.29 4274.80 99.999  9.999 19.709   0   0 9.999  488   1 0.174
 43363  428.70 4275.20 99.999  9.999 20.423   0   0 9.999  451   0 0.348
 43364  468.97 4275.87 99.999  9.999 19.684   0   0 9.999  480   1 0.210
 43365  515.45 4276.80 99.999  9.999 19.565   0   0 9.999  465   0 0.173
 43368  302.97 4276.30 99.999  9.999 20.075   0   0 9.999  447   0 0.317
 43369  491.92 4277.61 99.999  9.999 19.912   0   0 9.999  458   0 0.300
 43370  319.28 4278.78 99.999  9.999 19.830   0   0 9.999  436   0 0.257
 43371  377.05 4280.04 99.999  9.999 19.248   0   0 9.999  431   0 0.176
 43374  261.74 4278.99 99.999  9.999 20.687   0   0 9.999  173   0 0.653
 43375  340.39 4281.22 99.999  9.999 19.440   0   0 9.999  419   0 0.205
 43377  411.67 4280.35 99.999  9.999 19.461   0   0 9.999  407   0 0.308
 43378  519.68 4280.19 99.999  9.999 19.985   0   0 9.999  432   0 0.313
 43383  271.26 4281.59 99.999  9.999 20.533   0   0 9.999  396   0 0.421
 43386  544.21 4282.85 99.999  9.999 20.163   0   0 9.999  359   0 0.620
 43387  326.93 4284.46 99.999  9.999 18.881   0   0 9.999  395   0 0.197
 43388  343.18 4283.42 99.999  9.999 19.803   0   0 9.999  403   0 0.389
 43389  539.67 4282.90 20.184  0.847 19.337  32   1 0.141  396   0 0.373
 43390  428.02 4285.11 99.999  9.999 20.229   0   0 9.999  318   0 0.528
 43391  476.93 4284.94 99.999  9.999 19.667   0   0 9.999  360   0 0.522
 43394  495.07 4285.73 99.999  9.999 19.562   0   0 9.999  363   0 0.512
 43395  510.62 4287.28 21.342  2.005 19.337  30   0 0.182  328   0 0.546
 43396  454.52 4286.58 99.999  9.999 19.287   0   0 9.999  374   0 0.448
 43397  459.56 4287.89 20.485  9.999 99.999  29   0 0.099    0   0 9.999
 43398  289.66 4286.66 99.999  9.999 19.831   0   0 9.999  355   0 0.487
 43399  260.64 4289.40 20.332  9.999 99.999  28   0 0.127    0   0 9.999
 43400  544.52 4289.93 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43402  323.65 4290.09 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43403  450.85 4290.49 20.889  9.999 99.999  29   0 0.164    0   0 9.999
 43404  520.44 4290.01 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43405  341.68 4291.60 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43406  396.90 4290.19 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43407  405.31 4292.45 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43409  288.95 4292.06 21.518  9.999 99.999  27   0 0.246    0   0 9.999
 43413  299.79 4292.16 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43414  371.13 4293.18 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43415  497.37 4291.83 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43416  277.04 4293.98 20.945  9.999 99.999  28   0 0.177    0   0 9.999
 43417  411.77 4294.25 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43418  461.02 4294.28 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43419  466.55 4292.49 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43421  382.57 4297.14 20.752  9.999 99.999  26   0 0.124    0   0 9.999
 43422  477.07 4296.83 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43427  262.55 4295.53 20.056  9.999 99.999  28   0 0.069    0   0 9.999
 43428  397.44 4295.65 21.487  9.999 99.999  27   0 0.240    0   0 9.999
 43431  267.19 4295.89 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43432  416.84 4298.72 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43434  301.17 4299.12 20.897  9.999 99.999  27   0 0.149    0   0 9.999
 43435  375.84 4297.68 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43437  507.23 4298.76 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 43440  302.94 3992.73 99.999  9.999 18.769   0   0 9.999  976   2 0.158
 43441  386.73 4009.78 19.632  0.833 18.799  81   0 0.056  990   0 0.092
 43443  349.98 4078.24 19.340  0.878 18.462  81   0 0.043  989   2 0.054
 43444  379.96 4116.79 99.999  9.999 19.454   0   0 9.999  977   0 0.131
 43446  277.97 4224.29 21.443  1.747 19.696  61   0 0.222  861   0 0.239
 43447  326.81 4231.06 99.999  9.999 20.126   0   0 9.999  843   0 0.225
 43448  353.28 4218.63 99.999  9.999 19.495   0   0 9.999  869   0 0.140
 43450  516.58 3985.26 99.999  9.999 20.343   0   0 9.999  971   0 0.282
 43451  434.77 4099.75 99.999  9.999 19.914   0   0 9.999  976   0 0.217
 43453  537.79 4139.96 19.861  0.948 18.914  78   0 0.067  952   4 0.139
 43454  268.70 4167.86 20.390  0.313 20.077  74   0 0.115  900   0 0.268
 43457  485.31 4235.60 20.342  0.783 19.559  63   0 0.102  821   1 0.171
 43459  545.51 3993.23 99.999  9.999 18.481   0   0 9.999  987   4 0.083
 43461  542.08 4247.35 20.937  1.254 19.683  62   0 0.192  772   1 0.221
 43462  494.19 4207.12 99.999  9.999 20.222   0   0 9.999  865   1 0.263
 43464  534.66 4117.24 21.044  1.170 19.874  80   0 0.227  971   0 0.185
 43465  476.92 4245.29 99.999  9.999 20.197   0   0 9.999  786   0 0.277
 43501  488.87 3971.35 99.999  9.999 20.283   0   0 9.999  983   0 0.271
 43503  342.33 3972.73 99.999  9.999 20.108   0   0 9.999  953   1 0.243
 43504  535.51 3970.35 21.658  1.726 19.932  74   1 0.314  972   0 0.302
 43506  264.39 3973.20 21.230  1.415 19.815  79   0 0.208  987   1 0.186
 43507  295.92 3974.22 99.999  9.999 20.126   0   0 9.999  963   0 0.271
 43508  326.29 3974.19 99.999  9.999 20.073   0   0 9.999  986   1 0.238
 43509  475.17 3974.74 21.120  1.409 19.711  81   0 0.194  983   1 0.182
 43510  505.17 3974.19 99.999  9.999 20.406   0   0 9.999  962   0 0.274
 43512  382.49 3978.05 99.999  9.999 20.416   0   0 9.999  933   0 0.327
 43514  363.42 3978.88 21.473  0.738 20.735  80   0 0.293  918   0 0.606
 43516  264.41 3979.42 99.999  9.999 19.928   0   0 9.999  985   0 0.215
 43517  475.75 3979.95 99.999  9.999 20.105   0   0 9.999  973   2 0.242
 43518  425.21 3978.08 99.999  9.999 20.239   0   0 9.999  857   0 0.482
 43519  541.20 3979.14 20.699  1.176 19.523  80   1 0.123  945   0 0.309
 43520  421.12 3980.73 99.999  9.999 20.045   0   0 9.999  925   1 0.340
 43524  259.92 3985.43 99.999  9.999 20.412   0   0 9.999  963   0 0.321
 43525  476.87 3985.18 99.999  9.999 20.316   0   0 9.999  971   0 0.289
 43526  521.28 3989.17 99.999  9.999 20.053   0   0 9.999  982   1 0.223
 43528  485.57 3990.16 99.999  9.999 20.302   0   0 9.999  978   2 0.256
 43530  349.48 3990.61 99.999  9.999 20.082   0   0 9.999  861   0 0.619
 43532  469.13 3990.42 99.999  9.999 20.070   0   0 9.999  968   1 0.243
 43533  498.40 3994.07 99.999  9.999 20.164   0   0 9.999  976   0 0.232
 43535  527.26 3996.34 99.999  9.999 20.494   0   0 9.999  971   0 0.332
 43536  470.14 3996.90 99.999  9.999 20.087   0   0 9.999  978   1 0.216
 43538  280.32 3994.51 99.999  9.999 20.071   0   0 9.999  951   1 0.335
 43539  337.98 3998.76 99.999  9.999 19.598   0   0 9.999  988   2 0.277
 43540  406.73 4001.06 99.999  9.999 20.184   0   0 9.999  956   1 0.288
 43542  392.48 4002.49 99.999  9.999 20.771   0   0 9.999  912   0 0.431
 43543  478.59 4001.66 99.999  9.999 20.297   0   0 9.999  972   1 0.263
 43544  333.29 4003.02 99.999  9.999 20.040   0   0 9.999  980   0 0.375
 43545  435.11 4004.58 99.999  9.999 20.186   0   0 9.999  980   0 0.349
 43546  545.04 4005.30 99.999  9.999 20.194   0   0 9.999  968   0 0.289
 43548  416.65 4006.22 99.999  9.999 19.903   0   0 9.999  990   0 0.223
 43550  299.27 4009.78 99.999  9.999 20.259   0   0 9.999  910   0 0.344
 43551  270.21 4012.15 21.346  1.140 20.206  82   0 0.278  980   1 0.240
 43552  447.37 4011.96 99.999  9.999 20.188   0   0 9.999  978   0 0.257
 43553  468.90 4012.92 99.999  9.999 20.368   0   0 9.999  978   0 0.280
 43554  289.00 4014.21 99.999  9.999 20.027   0   0 9.999  988   1 0.253
 43557  359.35 4014.57 99.999  9.999 19.386   0   0 9.999  922   0 0.529
 43558  486.46 4018.18 99.999  9.999 20.344   0   0 9.999  974   0 0.266
 43559  507.13 4017.11 99.999  9.999 19.999   0   0 9.999  978   0 0.240
 43560  307.41 4020.76 99.999  9.999 19.933   0   0 9.999  982   1 0.222
 43562  359.22 4020.30 21.551  1.698 19.853  78   1 0.278  986   0 0.373
 43563  408.66 4021.82 99.999  9.999 20.485   0   0 9.999  957   0 0.308
 43564  293.73 4022.38 20.756  0.667 20.090  79   0 0.142  987   0 0.242
 43565  389.55 4025.75 99.999  9.999 20.368   0   0 9.999  975   0 0.286
 43566  503.22 4026.27 99.999  9.999 20.606   0   0 9.999  972   0 0.353
 43567  485.33 4028.35 99.999  9.999 20.064   0   0 9.999  976   1 0.211
 43569  392.97 4028.33 99.999  9.999 20.281   0   0 9.999  977   0 0.277
 43570  455.88 4028.72 99.999  9.999 20.444   0   0 9.999  953   0 0.313
 43576  294.96 4039.77 99.999  9.999 20.789   0   0 9.999  915   0 0.387
 43577  456.39 4038.43 99.999  9.999 20.495   0   0 9.999  980   0 0.341
 43581  526.60 4042.91 99.999  9.999 20.341   0   0 9.999  964   0 0.284
 43582  355.39 4043.71 99.999  9.999 20.379   0   0 9.999  966   1 0.273
 43583  430.85 4045.51 99.999  9.999 19.943   0   0 9.999  986   0 0.198
 43584  546.73 4045.30 99.999  9.999 20.277   0   0 9.999  977   0 0.269
 43586  380.84 4050.28 99.999  9.999 20.480   0   0 9.999  961   0 0.332
 43587  438.18 4050.15 99.999  9.999 20.414   0   0 9.999  974   0 0.303
 43589  482.49 4052.41 99.999  9.999 20.711   0   0 9.999  954   0 0.379
 43591  424.55 4053.58 99.999  9.999 19.817   0   0 9.999  985   0 0.188
 43592  385.88 4056.08 99.999  9.999 20.446   0   0 9.999  961   0 0.316
 43593  443.85 4057.25 99.999  9.999 20.729   0   0 9.999  944   0 0.361
 43594  394.64 4060.30 99.999  9.999 20.517   0   0 9.999  942   0 0.403
 43595  364.22 4060.51 99.999  9.999 20.353   0   0 9.999  981   0 0.286
 43596  484.87 4060.18 99.999  9.999 20.123   0   0 9.999  983   1 0.212
 43597  278.95 4061.79 99.999  9.999 20.648   0   0 9.999  958   1 0.363
 43598  429.66 4063.68 99.999  9.999 19.790   0   0 9.999  988   1 0.181
 43600  290.55 4065.85 99.999  9.999 20.237   0   0 9.999  980   0 0.255
 43601  304.11 4064.99 99.999  9.999 20.109   0   0 9.999  987   0 0.236
 43603  490.41 4067.27 99.999  9.999 20.016   0   0 9.999  985   1 0.199
 43604  549.15 4067.02 99.999  9.999 20.283   0   0 9.999  969   1 0.274
 43606  329.74 4068.40 99.999  9.999 19.620   0   0 9.999  974   0 0.202
 43607  266.81 4068.37 99.999  9.999 20.393   0   0 9.999  968   2 0.298
 43609  286.49 4069.83 99.999  9.999 20.569   0   0 9.999  955   0 0.331
 43610  316.47 4072.51 99.999  9.999 20.237   0   0 9.999  958   0 0.281
 43611  542.90 4073.37 99.999  9.999 20.267   0   0 9.999  967   1 0.253
 43615  266.39 4078.85 99.999  9.999 20.396   0   0 9.999  967   0 0.283
 43616  421.64 4081.18 99.999  9.999 20.066   0   0 9.999  973   0 0.284
 43618  366.83 4083.42 99.999  9.999 19.936   0   0 9.999  978   1 0.191
 43619  536.42 4083.10 99.999  9.999 20.223   0   0 9.999  971   0 0.256
 43622  434.85 4083.22 99.999  9.999 20.096   0   0 9.999  982   0 0.241
 43623  337.83 4085.29 99.999  9.999 20.612   0   0 9.999  951   0 0.352
 43624  342.95 4083.78 99.999  9.999 20.917   0   0 9.999  914   0 0.445
 43625  389.67 4085.23 99.999  9.999 19.965   0   0 9.999  984   0 0.237
 43626  287.97 4087.98 99.999  9.999 19.895   0   0 9.999  985   1 0.184
 43627  359.37 4087.11 99.999  9.999 20.472   0   0 9.999  954   0 0.321
 43629  280.40 4087.31 99.999  9.999 19.949   0   0 9.999  982   1 0.210
 43630  418.94 4087.26 99.999  9.999 20.798   0   0 9.999  922   0 0.477
 43631  524.77 4087.52 21.298  1.234 20.064  80   0 0.198  985   0 0.206
 43633  388.15 4091.09 99.999  9.999 19.830   0   0 9.999  986   2 0.203
 43637  343.87 4096.36 99.999  9.999 19.865   0   0 9.999  969   0 0.301
 43639  447.28 4100.62 99.999  9.999 20.329   0   0 9.999  953   0 0.294
 43640  444.26 4096.27 99.999  9.999 19.863   0   0 9.999  978   0 0.206
 43641  321.81 4100.60 99.999  9.999 20.254   0   0 9.999  965   1 0.299
 43645  393.87 4103.72 99.999  9.999 19.970   0   0 9.999  979   0 0.202
 43646  403.68 4103.65 99.999  9.999 20.116   0   0 9.999  975   0 0.229
 43648  498.42 4106.37 20.517  0.385 20.132  82   0 0.147  926   0 0.290
 43650  520.93 4109.64 99.999  9.999 20.371   0   0 9.999  968   0 0.271
 43651  282.59 4112.33 20.995  0.791 20.204  80   0 0.181  952   0 0.288
 43652  403.09 4112.07 99.999  9.999 20.363   0   0 9.999  956   1 0.268
 43653  355.28 4113.37 21.122  1.164 19.958  80   0 0.258  937   0 0.326
 43654  398.10 4113.65 99.999  9.999 20.638   0   0 9.999  946   0 0.358
 43658  326.54 4115.44 99.999  9.999 20.370   0   0 9.999  867   0 0.403
 43659  427.99 4115.10 99.999  9.999 20.154   0   0 9.999  967   2 0.242
 43660  351.65 4117.06 99.999  9.999 20.571   0   0 9.999  735   0 0.474
 43662  398.67 4120.02 99.999  9.999 20.396   0   0 9.999  952   0 0.298
 43663  517.48 4120.31 99.999  9.999 21.670   0   0 9.999  579   0 0.602
 43664  503.93 4123.13 99.999  9.999 20.125   0   0 9.999  958   2 0.256
 43667  439.99 4126.20 99.999  9.999 20.340   0   0 9.999  954   0 0.261
 43671  281.13 4127.29 99.999  9.999 20.265   0   0 9.999  960   3 0.272
 43672  290.90 4128.44 21.763  1.465 20.298  79   0 0.393  947   1 0.277
 43673  390.32 4128.19 99.999  9.999 20.636   0   0 9.999  941   0 0.353
 43675  503.17 4129.91 99.999  9.999 19.940   0   0 9.999  967   1 0.201
 43676  370.77 4129.60 99.999  9.999 20.228   0   0 9.999  955   0 0.254
 43677  428.79 4132.24 99.999  9.999 20.728   0   0 9.999  925   0 0.364
 43678  472.24 4132.59 99.999  9.999 20.388   0   0 9.999  948   0 0.276
 43679  279.89 4133.14 99.999  9.999 20.555   0   0 9.999  955   0 0.350
 43680  345.65 4134.36 21.376  1.681 19.694  79   0 0.253  967   0 0.178
 43682  505.08 4135.50 99.999  9.999 20.016   0   0 9.999  955   2 0.201
 43683  285.25 4137.31 99.999  9.999 19.918   0   0 9.999  959   1 0.214
 43684  482.01 4135.92 99.999  9.999 20.247   0   0 9.999  948   0 0.252
 43685  512.54 4136.04 99.999  9.999 20.128   0   0 9.999  958   1 0.229
 43688  527.20 4139.04 99.999  9.999 20.515   0   0 9.999  960   0 0.365
 43689  475.22 4140.52 99.999  9.999 20.081   0   0 9.999  956   0 0.236
 43690  359.12 4141.51 99.999  9.999 20.145   0   0 9.999  945   0 0.231
 43692  402.61 4142.44 99.999  9.999 20.245   0   0 9.999  946   0 0.249
 43693  259.28 4141.90 99.999  9.999 20.351   0   0 9.999  946   0 0.302
 43695  264.52 4142.35 99.999  9.999 19.874   0   0 9.999  952   1 0.201
 43697  272.52 4144.66 99.999  9.999 20.102   0   0 9.999  946   2 0.223
 43698  481.74 4146.92 99.999  9.999 20.537   0   0 9.999  937   0 0.329
 43699  307.15 4149.80 99.999  9.999 19.697   0   0 9.999  956   0 0.179
 43700  473.98 4150.72 99.999  9.999 20.860   0   0 9.999  917   0 0.437
 43701  510.09 4152.11 99.999  9.999 20.197   0   0 9.999  941   0 0.241
 43704  346.71 4156.15 99.999  9.999 20.475   0   0 9.999  935   0 0.293
 43705  266.36 4158.59 99.999  9.999 20.167   0   0 9.999  947   1 0.260
 43706  358.87 4158.25 99.999  9.999 20.552   0   0 9.999  943   1 0.311
 43707  507.89 4158.72 99.999  9.999 20.642   0   0 9.999  926   0 0.324
 43712  492.57 4162.45 99.999  9.999 19.885   0   0 9.999  937   2 0.209
 43713  456.88 4165.50 99.999  9.999 20.016   0   0 9.999  940   0 0.229
 43715  499.71 4166.28 99.999  9.999 20.265   0   0 9.999  940   0 0.269
 43717  447.28 4167.93 99.999  9.999 20.306   0   0 9.999  928   0 0.263
 43719  389.16 4171.11 99.999  9.999 20.188   0   0 9.999  940   0 0.258
 43721  547.88 4170.32 21.405  1.260 20.146  71   0 0.261  927   0 0.262
 43722  361.43 4171.38 99.999  9.999 20.351   0   0 9.999  925   2 0.262
 43723  499.70 4171.47 99.999  9.999 20.205   0   0 9.999  937   0 0.256
 43725  431.15 4174.37 99.999  9.999 20.515   0   0 9.999  911   0 0.328
 43726  472.30 4175.71 99.999  9.999 20.423   0   0 9.999  870   1 0.318
 43729  326.13 4178.70 99.999  9.999 20.518   0   0 9.999  916   0 0.330
 43730  358.74 4181.39 99.999  9.999 20.380   0   0 9.999  914   0 0.281
 43732  313.86 4183.22 99.999  9.999 20.429   0   0 9.999  862   0 0.320
 43733  278.96 4182.70 99.999  9.999 20.622   0   0 9.999  886   0 0.346
 43734  270.57 4184.38 99.999  9.999 20.465   0   0 9.999  899   1 0.310
 43735  257.78 4185.69 99.999  9.999 20.498   0   0 9.999  890   0 0.324
 43736  320.61 4187.20 99.999  9.999 20.359   0   0 9.999  901   0 0.281
 43739  387.54 4185.74 99.999  9.999 20.437   0   0 9.999  852   0 0.348
 43741  535.74 4188.54 99.999  9.999 20.207   0   0 9.999  907   1 0.259
